YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201708,120279,720681,1,4.86,N,SWANSON LAKE,40.25,-101.0913,4015000,1015478
201708,120279,720682,1,1.18,NW,TRENTON ARPT,40.1916,-101.0464,4011496,1012784
201708,120279,720683,1,5.42,S,TRENTON ARPT,40.1016,-101.0317,406096,1011902
201708,120279,720684,1,15.12,N,MAX,40.3385,-101.4177,4020310,10125062
201708,120279,720685,1,4.14,NE,BENKELMAN,40.0883,-101.4697,405298,10128182
201708,120279,720687,1,0.53,E,BENKELMAN JONES ARPT,40.05,-101.54,403000,10132400
201708,120279,720693,1,0.24,NE,BENKELMAN,40.0525,-101.5267,403150,10131602
201708,120279,720693,2,1.47,NE,BENKELMAN,40.0658,-101.5113,403948,10130678
201708,120279,720694,1,1.84,N,BENKELMAN JONES ARPT,40.0767,-101.55,404602,10133000
201708,120280,720689,1,7.46,N,LUDELL,39.9573,-100.9544,3957438,10057264
201708,120280,720690,1,2.89,NNW,ATWOOD MUNI ARPT,39.8698,-101.0467,3952188,1012802
201708,120282,720695,1,0.92,ENE,WILDOMAR,33.6047,-117.2651,3336282,11715906
201708,120282,720695,2,1.49,E,LAKELAND VLG,33.6282,-117.3242,3337692,11719452
201708,120282,720696,1,0.64,NW,ARCILLA,33.7858,-117.4588,3347148,11727528
201708,120282,720696,2,1.44,SSW,EL CERRITO,33.8116,-117.5316,3348696,11731896
201708,120282,720697,1,0.67,ENE,WEISEL,33.8241,-117.4594,3349446,11727564
201708,120282,720697,2,2.26,NW,PORPHYRY,33.9065,-117.4929,3354390,11729574
201708,120282,720727,1,1.81,NNE,COLTON,34.0728,-117.3143,344368,11718858
201708,120282,720733,1,2.45,N,RIVERSIDE JCT,34.0051,-117.3734,34306,11722404
201708,120282,720733,2,0.76,ENE,RIVERSIDE JCT,33.9734,-117.3674,3358404,11722044
201708,120282,720733,3,1.53,S,HIGH GROVE,33.9982,-117.3346,3359892,11720076
201708,120282,720733,4,1.67,WSW,HIGH GROVE,34.0083,-117.3555,34498,11721330
201708,120282,720734,1,1.62,N,BLY,34.0233,-117.5162,341398,11730972
201708,120282,720734,2,0.62,W,ORMAND,34.0201,-117.4409,341206,11726454
201708,120282,720734,3,0.9,WNW,ENNIS,34.0068,-117.4434,34408,11726604
201708,120282,720734,4,1.03,NNE,BLY,34.0127,-117.5107,34762,11730642
201708,120282,720736,1,1.58,SSW,WEISEL,33.8001,-117.4835,3348006,11729010
201708,120282,720736,2,2.16,NW,ALBERHILL,33.7504,-117.4285,3345024,11725710
201708,120282,720736,3,2.99,SSW,ARCILLA,33.7384,-117.4643,3344304,11727858
201708,120282,720736,4,3.34,S,EL CERRITO,33.7824,-117.5103,3346944,11730618
201708,120652,722741,1,0.69,N,STRONACH,44.23,-86.27,4413800,8616200
201708,120652,722742,1,6.3,S,LOXLEY,44.18,-84.8,4410800,8448000
201708,120652,722743,1,0.68,NNE,MANISTEE,44.2596,-86.3166,4415576,8618996
201708,120652,722745,1,0.54,W,KEWADIN,44.9285,-85.3808,4455710,8522848
201708,120652,722745,2,0.58,WSW,KEWADIN,44.9272,-85.3811,4455632,8522866
201708,120653,722744,1,0.75,N,SAULT STE MARIE,46.5008,-84.3721,4630048,8422326
201708,120654,722746,1,1.63,WSW,GEELS,44.41,-84.5,4424600,8430000
201708,120655,722747,1,2.99,SE,LUPTON,44.4016,-83.9742,4424096,8358452
201708,120655,722747,2,2.93,SE,LUPTON,44.405,-83.972,4424300,8358320
201708,120656,722748,1,0.92,NE,MANISTEE,44.2602,-86.3381,4415612,8620286
201708,117987,709293,3,0.88,NNE,CHAPEL,38.842,-76.0148,3850520,76888
201708,117987,709293,4,0.62,NNE,CHAPEL,38.8386,-76.0166,3850316,76996
201708,117994,716373,1,0.69,S,GLASGOW INTL AIRPORT (KGGW),48.21,-106.62,4812600,10637200
201708,117994,716385,1,0.66,SSE,SAINT MARIE,48.4108,-106.516,4824648,10630960
201708,117997,709331,1,1.77,WNW,JONESTOWN,37.99,-84.53,3759400,8431800
201708,117997,709332,1,1.49,NNW,JONESTOWN,38,-84.51,3800,8430600
201708,117997,709333,1,2.14,SW,LEXINGTON,38.03,-84.53,381800,8431800
201708,118001,709389,1,0.69,N,HARDING,38.01,-94.82,38600,9449200
201708,118001,709389,2,0.51,NNE,HARDING,38.0067,-94.816,38402,9448960
201708,118001,709389,3,0.65,NW,HARDING,38.0053,-94.8299,38318,9449794
201708,118001,709389,4,0.78,NW,HARDING,38.0066,-94.8315,38396,9449890
201708,118001,709393,1,3.34,WSW,DEVON,37.91,-94.88,3754600,9452800
201708,118001,709393,2,2.69,WSW,DEVON,37.9059,-94.8661,3754354,9451966
201708,118001,709393,3,2.78,WSW,DEVON,37.9038,-94.8666,3754228,9451996
201708,118001,709393,4,3.69,WSW,DEVON,37.9083,-94.886,3754498,9453160
201708,118001,709395,1,0.7,E,CORNELL,37.4695,-94.6173,3728170,9437038
201708,118001,709395,2,0.76,ESE,CORNELL,37.4658,-94.6173,3727948,9437038
201708,118001,709395,3,0.67,ESE,CORNELL,37.4657,-94.6191,3727942,9437146
201708,118001,709395,4,0.62,E,CORNELL,37.4689,-94.6187,3728134,9437122
201708,118003,709397,1,0.55,W,GIRARD,37.5,-94.86,3730000,9451600
201708,118003,709397,2,0.6,W,GIRARD,37.4992,-94.8609,3729952,9451654
201708,118003,709397,3,0.82,W,GIRARD,37.4992,-94.8649,3729952,9451894
201708,118003,709397,4,0.85,W,GIRARD,37.4999,-94.8655,3729994,9451930
201708,118006,709408,1,0.99,ESE,WACO,37.2467,-94.5825,3714802,9434950
201708,118006,709408,2,1.02,ESE,WACO,37.2461,-94.5821,3714766,9434926
201708,118006,709408,3,1.1,ESE,WACO,37.2456,-94.5808,3714736,9434848
201708,118006,709408,4,1.02,E,WACO,37.2474,-94.5818,3714844,9434908
201708,118006,709409,1,0.89,ENE,JASPER,37.3335,-94.3044,3720010,9418264
201708,118006,709409,2,1.07,ENE,JASPER,37.3335,-94.301,3720010,9418060
201708,118006,709409,3,1.15,ENE,JASPER,37.3336,-94.2996,3720016,9417976
201708,118006,709409,4,0.92,ENE,JASPER,37.334,-94.304,3720040,9418240
201708,118006,709410,1,2.66,NE,ALBA,37.2525,-94.3908,3715150,9423448
201708,118006,709410,2,3.06,ENE,ALBA,37.2522,-94.3819,3715132,9422914
201708,118006,709410,3,3.15,ENE,ALBA,37.2542,-94.3815,3715252,9422890
201708,118006,709410,4,2.36,NE,ALBA,37.2571,-94.4038,3715426,9424228
201708,118006,709410,5,1.88,NNE,ALBA,37.253,-94.4118,3715180,9424708
201708,118006,709413,1,1.35,E,JOPLIN,37.0771,-94.4958,374626,9429748
201708,118006,709413,2,1.17,WSW,DUQUESNE,37.0744,-94.4901,374464,9429406
201708,118006,709413,3,1.16,WSW,DUQUESNE,37.0755,-94.4902,374530,9429412
201708,118006,709413,4,1.31,E,JOPLIN,37.0788,-94.4964,374728,9429784
201708,118018,709455,1,2.52,WNW,FALLSBURG,40.22,-82.27,4013200,8216200
201708,118018,709456,1,1.48,NNW,SUNBURY,40.25,-82.86,4015000,8251600
201708,118018,709457,1,2.07,S,CONDIT,40.22,-82.78,4013200,8246800
201708,118018,709458,1,0.87,SE,APPLETON,40.19,-82.61,4011400,8236600
201708,118018,709459,1,0.53,W,JOHNSTOWN,40.15,-82.69,409000,8241400
201708,118018,709460,1,0,N,ST LOUISVILLE,40.17,-82.42,4010200,8225200
201708,118018,709461,1,1.58,E,FREDONIA,40.15,-82.49,409000,8229400
201708,118018,709462,1,0,N,ST LOUISVILLE,40.17,-82.42,4010200,8225200
201708,118018,709463,1,0.87,SE,APPLETON,40.19,-82.61,4011400,8236600
201708,118018,709773,1,0.88,NW,SARDINIA,39.01,-83.81,39600,8348600
201708,118018,709774,1,0.54,W,RUSSELLVILLE,38.87,-83.79,3852200,8347400
201708,118031,709516,1,0,N,(LBB)LUBBOCK INTL AR,33.67,-101.82,3340200,10149200
201708,118031,709517,1,8.84,SE,SETH WARD,34.13,-101.57,347800,10134200
201708,118031,709518,1,0.69,S,NORTHFIELD,34.27,-100.6,3416200,10036000
201708,118032,709519,1,1.84,ENE,TULIA,34.54,-101.74,3432400,10144400
201708,118032,709520,1,7.76,WSW,TULIA ARPT,34.5157,-101.9099,3430942,10154594
201708,118032,709520,2,3.02,ESE,TULIA,34.5171,-101.7193,3431026,10143158
201708,118032,709520,3,3.82,ENE,TULIA,34.5558,-101.7107,3433348,10142642
201708,118032,709520,4,7,W,TULIA ARPT,34.5479,-101.903,3432874,10154180
201708,118032,709521,1,1.73,W,LUBBOCK,33.58,-101.88,3334800,10152800
201708,118032,709522,1,4.67,W,LOCKETTVILLE,33.39,-102.4,3323400,10224000
201708,118032,709522,2,2.21,NW,LEVELLAND,33.6,-102.4,3336000,10224000
201708,118032,709522,3,5.36,ENE,SMYER,33.6,-102.08,3336000,1024800
201708,118032,709522,4,0.9,SW,ROPESVILLE MCNABB AR,33.39,-102.08,3323400,1024800
201708,118032,709523,1,2.07,N,TAHOKA,33.21,-101.78,3312600,10146800
201708,118032,709525,1,1.21,SSW,LEVELLAND MUNI ARPT,33.5331,-102.3752,3331986,10222512
201708,118032,709525,2,4,S,LEVELLAND MUNI ARPT,33.4921,-102.37,3329526,10222200
201708,118032,711899,1,4,S,LEVELLAND,33.5221,-102.37,3331326,10222200
201708,118032,713492,1,2,ENE,TULIA,34.5411,-101.7375,3432466,10144250
201708,118098,709776,1,0.87,SE,GAHANNA,40.01,-82.86,40600,8251600
201708,118098,709777,1,0.69,S,GAHANNA,40.01,-82.87,40600,8252200
201708,118098,709778,1,1.48,NNW,CLARKSVILLE,39.42,-83.99,3925200,8359400
201708,118098,709779,1,0.87,NE,ALEXANDRIA,40.09,-82.61,405400,8236600
201708,118098,709780,1,0.69,S,NEWARK,40.06,-82.4,403600,8224000
201708,118098,709781,1,0.97,WNW,FRIENDSHIP,38.7052,-83.1168,3842312,837008
201708,118098,709782,1,1.28,WNW,PORTSMOUTH,38.74,-83,3844400,8300
201708,118099,709783,1,0.88,SW,DE MOSSVILLE,38.79,-84.43,3847400,8425800
201708,118127,709901,1,10.01,NNW,CHERRY CREEK,44.73,-101.59,4443800,10135400
201708,118127,718149,1,6.69,SSE,RED SCAFFOLD,44.68,-101.78,4440800,10146800
201708,118127,718149,2,11.47,E,RED SCAFFOLD,44.8,-101.6,4448000,10136000
201708,118127,718149,3,3.39,NE,CHERRY CREEK,44.64,-101.46,4438400,10127600
201708,118127,718149,4,1.2,SW,CHERRY CREEK,44.59,-101.52,4435400,10131200
201708,118128,709903,1,0.5,E,SHERIDAN LAKE,43.98,-103.47,4358800,10328200
201708,118128,712449,1,0.88,SSW,SHERIDAN LAKE,43.9678,-103.4849,4358068,10329094
201708,118130,709905,1,16.36,SSE,MISSION,43.09,-100.54,435400,10032400
201708,118131,709906,1,2,SW,KEYAPAHA,43.0795,-100.158,434770,1009480
201708,118132,709907,1,5,S,HAMILL,43.5276,-99.68,4331656,9940800
201708,118134,709915,1,4,NE,ROCKERVILLE,44.0009,-103.3031,4454,10318186
201708,118134,709916,1,5.65,WNW,HERMOSA,43.86,-103.3,4351600,10318000
201708,118134,709921,1,6.98,W,HERMOSA,43.84,-103.33,4350400,10319800
201708,118134,709922,1,4.41,NNW,FAIRBURN,43.75,-103.24,4345000,10314400
201708,118134,709924,1,3.99,NNW,FAIRBURN,43.74,-103.25,4344400,10315000
201708,118134,709925,1,5.06,SSE,RAPID CITY,44.01,-103.2,44600,10312000
201708,119232,716002,1,2.69,SE,DEKALB,34.35,-80.57,3421000,8034200
201708,119232,716004,1,3.99,E,CLYBURN,34.42,-80.53,3425200,8031800
201708,119232,716005,1,3.64,NNE,SHEPARD,34.37,-80.51,3422200,8030600
201708,119232,716007,1,0.57,W,BETHUNE,34.42,-80.36,3425200,8021600
201708,119237,716025,1,1.17,NE,BEACH,46.93,-103.98,4655800,10358800
201708,119237,716026,1,0.84,SE,LA MOURE,46.34,-98.29,4620400,9817400
201708,119249,716041,1,0,N,MEDORA,46.92,-103.53,4655200,10331800
201708,119249,716042,1,0.84,NE,MEDORA,46.93,-103.52,4655800,10331200
201708,119251,716051,1,7.32,NE,ASHLEY,46.11,-99.27,466600,9916200
201708,119251,716052,1,13.15,SSW,SOUTH HEART,46.69,-103.09,4641400,1035400
201708,119251,716053,1,5.71,SSW,RALEIGH,46.29,-101.33,4617400,10119800
201708,119251,716054,1,0.69,N,ZAP,47.29,-101.92,4717400,10155200
201708,119251,716055,1,15.2,NNE,BUCYRUS,46.26,-102.62,4615600,10237200
201708,119251,716056,1,17.67,NE,BUCYRUS,46.27,-102.55,4616200,10233000
201708,119251,716065,1,7.89,NE,HAYNES,46.04,-102.34,462400,10220400
201708,119258,716070,1,19.12,SSW,NOONAN,48.63,-103.18,4837800,10310800
201708,119260,716071,1,8.77,NNE,BUCYRUS,46.19,-102.72,4611400,10243200
201708,119266,716106,1,0,N,NEW LEIPZIG,46.37,-101.95,4622200,10157000
201708,119266,716108,1,1.38,N,NEW LEIPZIG,46.39,-101.95,4623400,10157000
201708,119266,716109,1,13.81,NNE,BURT,46.56,-102.06,4633600,1023600
201708,119285,717476,1,2.15,SSW,TYBEE ISLAND,31.98,-80.85,3158800,8051000
201708,119285,717477,1,2.15,SSW,TYBEE ISLAND,31.98,-80.85,3158800,8051000
201708,119286,717561,1,6.93,N,TYBEE ISLAND,32.11,-80.83,326600,8049800
201708,119286,717562,1,6.93,N,TYBEE ISLAND,32.11,-80.83,326600,8049800
201708,119287,717563,1,0.09,NNW,FORT SUMTER,32.7512,-79.8707,3245072,7952242
201708,119288,717564,1,1.5,SSW,TILLMAN,32.45,-81.11,3227000,816600
201708,119293,716335,1,0.56,E,SKELLYTOWN,35.57,-101.17,3534200,10110200
201708,119293,716336,1,0.69,S,PAMPA LEFORS ARPT,35.61,-101,3536600,10100
201708,119293,716337,1,2.65,ESE,CLAUDE,35.1,-101.33,356000,10119800
201708,119293,716340,1,1.49,NNE,PAMPA,35.55,-100.96,3533000,10057600
201708,119294,716338,1,0,N,WIBAUX,46.98,-104.18,4658800,10410800
201708,119295,716339,1,19.88,NE,BLOOMFIELD,47.61,-104.61,4736600,10436600
201708,119296,716341,1,4.91,S,WASHBURN,35.11,-101.5953,356600,10135718
201708,119296,716341,2,5.74,SSW,WASHBURN,35.0992,-101.6038,355952,10136228
201708,119296,716341,3,5.64,S,WASHBURN,35.0989,-101.5917,355934,10135502
201708,119296,716341,4,5.14,S,WASHBURN,35.106,-101.5901,356360,10135406
201708,119296,716345,1,5.25,SW,AMARILLO,35.15,-101.89,359000,10153400
201708,119296,716345,2,5.53,SW,AMARILLO,35.1466,-101.8928,358796,10153568
201708,119296,716345,3,5.09,SW,AMARILLO,35.1467,-101.8822,358802,10152932
201708,119296,716345,4,4.88,SW,AMARILLO,35.1509,-101.8822,359054,10152932
201708,119296,716346,1,6.24,S,BOYS RANCH,35.44,-102.26,3526400,10215600
201708,119296,716347,1,3.84,SSE,CHANNING,35.63,-102.3,3537800,10218000
201708,119298,716362,1,10.62,NE,EVA,36.92,-101.78,3655200,10146800
201708,119298,716363,1,0.89,NW,(GUY)GUYMON MUNI ARP,36.69,-101.51,3641400,10130600
201708,119298,716364,1,3.04,NW,LOGAN,36.6,-100.26,3636000,10015600
201708,119298,716366,1,0,N,SLAPOUT,36.62,-100.12,3637200,1007200
201708,119345,716477,1,6,N,LINCOLN,47.0368,-112.67,472208,11240200
201708,119346,716709,1,5,N,HIGHWOOD,47.6524,-110.8,4739144,11048000
201708,119346,716712,1,0,N,BIG SANDY,48.18,-110.12,4810800,1107200
201708,119346,716714,1,4,W,(HVR)HAVRE CITY-CO A,48.53,-109.8574,4831800,10951444
201708,119354,716487,1,5.19,WNW,AU TRAIN,46.4588,-86.9307,4627528,8655842
201708,119361,716536,1,1.96,WNW,FREDERICK JCT,39.3909,-77.4338,3923454,7726028
201708,119361,716537,1,1.82,N,TAKOMA PARK,38.9959,-77.0059,3859754,77354
201708,119362,716538,1,0.8,WSW,CHASE,39.3443,-76.3931,3920658,7623586
201708,119362,716540,1,1.14,WNW,FOUNTAIN GREEN,39.5551,-76.3203,3933306,7619218
201708,119362,716541,1,1.19,W,LAUREL BROOK,39.5205,-76.4523,3931230,7627138
201708,119362,716543,1,0.66,NE,BYNUM,39.5756,-76.3599,3934536,7621594
201708,119362,716544,1,3.58,E,NORRISVILLE,39.6981,-76.4627,3941886,7627762
201708,119362,716546,1,3.32,NE,MADONNA,39.6581,-76.482,3939486,7628920
201708,119362,716548,1,2.9,E,NORRISVILLE,39.6934,-76.4762,3941604,7628572
201708,119362,716549,1,0.73,WSW,PERRY HALL,39.415,-76.482,3924900,7628920
201708,119362,716554,1,0.98,SE,FORK,39.4586,-76.4391,3927516,7626346
201708,119362,716555,1,0.86,NNE,WHITE MARSH,39.3921,-76.4259,3923526,7625554
201708,119362,716556,1,1.72,NNE,BALTIMORE MARTIN ST,39.3543,-76.4129,3921258,7624774
201708,119363,716571,1,0.96,SE,PIKESVILLE,39.3615,-76.7058,3921690,7642348
201708,119363,716572,1,0.44,E,MTCHVLL FREEWAY ARPT,38.9307,-76.7618,3855842,7645708
201708,119363,716573,1,0.96,N,HALETHORPE,39.2639,-76.7017,3915834,7642102
201708,119363,716574,1,1.28,ENE,OELLA,39.2738,-76.7566,3916428,7645396
201708,119363,716575,1,0.96,ENE,WOODLAWN,39.3249,-76.7131,3919494,7642786
201708,119363,716576,1,1.36,SW,BROOKLANDVILLE,39.4044,-76.6854,3924264,7641124
201708,119363,716577,1,0.91,WNW,ROGERS FORGE,39.4037,-76.6163,3924222,7636978
201708,119363,716578,1,1.02,ENE,ROGERS FORGE,39.4049,-76.582,3924294,7634920
201708,119363,716579,1,1.44,ENE,TIMONIUM,39.4383,-76.6053,3926298,7636318
201708,119363,716580,1,2.11,NW,OAKLEIGH,39.4243,-76.574,3925458,7634440
201708,119363,716581,1,2.5,S,SUNNYBROOK,39.4642,-76.5769,3927852,7634614
201708,119363,716836,1,2.04,E,PADONIA,39.4549,-76.5923,3927294,7635538
201708,119363,716837,1,0.76,NE,WATERSVILLE,39.3783,-77.0908,3922698,775448
201708,119363,716838,1,0.33,SSE,SWEET AIR,39.5159,-76.5267,3930954,7631602
201708,119363,716839,1,1.44,WSW,UPPER XRDS,39.5388,-76.5027,3932328,7630162
201708,119363,716841,1,1.73,SW,RUTLEDGE,39.5546,-76.5256,3933276,7631536
201708,119363,716842,1,1.3,WSW,UPPER XRDS,39.5459,-76.5039,3932754,7630234
201708,119363,716843,1,0.46,SSW,BARRETT,39.3939,-77.0235,3923634,771410
201708,119363,716844,1,0.82,SW,WHITEFORD,39.6902,-76.3586,3941412,7621516
201708,119363,716845,1,0.53,ENE,CONTEE,39.0821,-76.8604,394926,7651624
201708,119363,716846,1,0.7,SSE,UPPER XRDS,39.5404,-76.4756,3932424,7628536
201708,119364,716850,1,0.62,ESE,BELVEDERE,38.8473,-77.1691,3850838,7710146
201708,119364,716851,1,0.23,S,CHANTILLY,38.8967,-77.4295,3853802,7725770
201708,119364,716852,1,0.83,W,HAMILTON,39.1305,-77.6655,397830,7739930
201708,119364,716854,1,0.47,NNW,BURNING KNOLLS,39.1763,-78.1335,3910578,788010
201708,119365,716848,1,0.24,SSE,MOLER XRDS,39.3971,-77.7675,3923826,7746050
201708,119366,716884,1,0.05,E,FROSTBURG,39.65,-78.929,3939000,7855740
201708,119366,716887,1,0.34,ENE,CUMBERLAND,39.6511,-78.7638,3939066,7845828
201708,119366,716888,1,0.24,ESE,CUMBERLAND,39.6482,-78.7662,3938892,7845972
201708,119366,716889,1,1.76,SW,GRIMES,39.5102,-77.7909,3930612,7747454
201708,119366,716892,1,0.38,NW,LANTZ,39.6741,-77.4548,3940446,7727288
201708,119366,716893,1,0.16,SSW,BARK HILL,39.5777,-77.1506,3934662,779036
201708,119367,716895,1,0.64,NW,CLAYTONVILLE,39.0875,-78.027,395250,781620
201708,119368,716869,1,1.43,NNW,KEYSER,39.4487,-78.9913,3926922,7859478
201708,119368,716870,1,0.62,NNW,FT ASHBY,39.5086,-78.773,3930516,7846380
201708,119368,716872,1,0.24,WSW,FT ASHBY,39.4992,-78.7743,3929952,7846458
201708,119368,716873,1,0.95,SSW,PATTERSON CREEK,39.5576,-78.7376,3933456,7844256
201708,119368,716874,1,0.29,SW,PATTERSON CREEK,39.5667,-78.7333,3934002,7843998
201708,119368,716876,1,1.76,N,UPPER TRACK,38.8053,-79.2769,3848318,7916614
201708,119368,716878,1,1.05,SSE,THREE CHURCHES,39.3867,-78.6405,3923202,7838430
201708,119368,716880,1,2.22,S,WOODMONT,39.5981,-78.3152,3935886,7818912
201708,119368,716881,1,0.8,W,HAINESVILLE,39.5302,-77.935,3931812,7756100
201708,119369,716904,1,4.02,WNW,PYLESVILLE,39.7196,-76.4413,3943176,7626478
201708,119371,717596,1,0.71,SSE,READUS,38.84,-78.597,3850400,7835820
201708,119371,717597,1,0.88,NE,LIMETON,38.86,-78.27,3851600,7816200
201708,119371,717598,1,1.03,N,BROWNTOWN,38.8147,-78.2333,3848882,7813998
201708,119371,717599,1,1.62,NNW,ADA,38.8499,-77.9359,3850994,7756154
201708,119371,717600,1,1.59,N,BETHEL,38.793,-77.8202,3847580,7749212
201708,119371,717601,1,2.29,S,MARSHALL,38.837,-77.8529,3850220,7751174
201708,119371,717602,1,1.39,SW,MARSHALL,38.8561,-77.8686,3851366,7752116
201708,119371,717603,1,1.09,SSE,MARSHALL,38.8561,-77.8404,3851366,7750424
201708,119371,717604,1,0.67,SE,BROAD RUN,38.8237,-77.7106,3849422,7742636
201708,119371,717605,1,0.33,NW,BEVERLY MILLS,38.8234,-77.7042,3849404,7742252
201708,119371,717606,1,0.34,WSW,MANASSAS,38.7474,-77.4854,3844844,7729124
201708,119888,718676,2,0.98,N,HILLSDALE,38.6839,-94.8467,3841034,9450802
201708,119888,718676,3,1.83,WNW,WAGSTAFF,38.677,-94.8127,3840620,9448762
201708,119888,718676,4,5.21,NNW,WAGSTAFF,38.7408,-94.8134,3844448,9448804
201708,119888,718677,1,1.92,ENE,NEW LANCASTER,38.4798,-94.6968,3828788,9441808
201708,119888,718677,2,2.35,SE,NEW LANCASTER,38.448,-94.697,3826880,9441820
201708,119888,718677,3,3.48,ESE,NEW LANCASTER,38.449,-94.6716,3826940,9440296
201708,119888,718677,4,3.24,ENE,NEW LANCASTER,38.4845,-94.673,3829070,9440380
201708,119888,718678,1,1.83,N,EASTON,39.3763,-95.1245,3922578,957470
201708,119888,718678,2,1.64,WSW,LOWEMONT,39.3744,-95.0999,3922464,955994
201708,119888,718678,3,1.91,WNW,LOWEMONT,39.3936,-95.1011,3923616,956066
201708,119888,718678,4,2.89,N,EASTON,39.3918,-95.1226,3923508,957356
201708,119888,718679,1,0,N,DE SOTO,38.98,-94.97,3858800,9458200
201708,119888,718680,1,0.54,W,KENNETH,38.85,-94.61,3851000,9436600
201708,119888,718680,2,0.75,NW,KENNETH,38.8584,-94.609,3851504,9436540
201708,119888,718680,3,1.1,WNW,KENNETH,38.8588,-94.6171,3851528,9437026
201708,119888,718680,4,0.92,W,KENNETH,38.8503,-94.6172,3851018,9437032
201708,119889,718637,1,1.61,W,BARRY,39.25,-94.65,3915000,9439000
201708,119889,718637,2,0.17,WSW,BARRY,39.2488,-94.6227,3914928,9437362
201708,119889,718637,3,0.52,N,BARRY,39.2574,-94.6217,3915444,9437302
201708,119889,718637,4,1.61,WNW,BARRY,39.2574,-94.6486,3915444,9438916
201708,119889,718638,1,1.24,W,PARKVILLE,39.1974,-94.7228,3911844,9443368
201708,119889,718638,2,0.33,SW,PARKVILLE,39.1966,-94.7043,3911796,9442258
201708,119889,718638,3,0.77,NNW,PARKVILLE,39.2108,-94.7036,3912648,9442216
201708,119889,718638,4,1.1,S,LAKE WAUKOMIS,39.2141,-94.7203,3912846,9443218
201708,119889,718639,1,0.09,E,RIVERSIDE,39.1701,-94.6183,3910206,9437098
201708,119889,718639,2,1.03,ENE,NORTHMOOR,39.1848,-94.6119,3911088,9436714
201708,119889,718639,3,1.56,NE,RIVERSIDE,39.1871,-94.601,3911226,9436060
201708,119889,718639,4,1.01,ESE,RIVERSIDE,39.1669,-94.6016,3910014,9436096
201708,119889,718640,1,0.66,S,MOSBY,39.3104,-94.2994,3918624,9417964
201708,119889,718640,2,0.87,SE,MOSBY,39.31,-94.29,3918600,9417400
201708,119889,718640,3,0.41,NNW,PRATHERSVILLE,39.3253,-94.2834,3919518,9417004
201708,119889,718640,4,0.39,NNW,MOSBY,39.3248,-94.3039,3919488,9418234
201708,119889,718641,1,2.25,ESE,LIBERTY,39.24,-94.39,3914400,9423400
201708,119889,718641,2,2.06,E,LIBERTY,39.2477,-94.3916,3914862,9423496
201708,119889,718641,3,2.67,E,LIBERTY,39.2484,-94.3801,3914904,9422806
201708,119889,718641,4,2.86,ESE,LIBERTY,39.2402,-94.3781,3914412,9422686
201708,119889,718642,1,1.56,SSW,SMITHVILLE,39.3784,-94.5883,3922704,9435298
201708,119889,718642,2,1.71,SE,SMITHVILLE,39.38,-94.5612,3922800,9433672
201708,119889,718642,3,0.86,ESE,SMITHVILLE,39.3951,-94.5652,3923706,9433912
201708,119889,718642,4,0.55,W,SMITHVILLE,39.3991,-94.5902,3923946,9435412
201708,119889,718643,1,2.05,WSW,KANSAS CITY,39.073,-94.6072,394380,9436432
201708,119889,718643,2,2.09,WSW,KANSAS CITY,39.0708,-94.6072,394248,9436432
201708,119889,718643,3,2.06,WSW,KANSAS CITY,39.0708,-94.6065,394248,9436390
201708,119889,718643,4,2.01,WSW,KANSAS CITY,39.0732,-94.6064,394392,9436384
201708,119889,718644,1,2.16,SSW,KANSAS CITY,39.0528,-94.5899,393168,9435394
201708,119889,718644,2,2.3,SSW,KANSAS CITY,39.0514,-94.592,393084,9435520
201708,119889,718644,3,2.28,SSW,KANSAS CITY,39.0526,-94.5935,393156,9435610
201708,119889,718644,4,2.12,SSW,KANSAS CITY,39.054,-94.5911,393240,9435466
201708,119889,718645,1,1.07,E,RIVERSIDE,39.17,-94.6,3910200,9436000
201708,119889,718645,2,0.15,ENE,RIVERSIDE,39.1709,-94.6174,3910254,9437044
201708,119889,718645,3,0.66,NE,NORTHMOOR,39.1865,-94.621,3911190,9437260
201708,119889,718645,4,1.91,NE,RIVERSIDE,39.1868,-94.5918,3911208,9435508
201708,119889,718646,1,2.03,WSW,KANSAS CITY,39.0705,-94.6059,394230,9436354
201708,119889,718646,2,1.07,SW,KANSAS CITY,39.0688,-94.5837,394128,9435022
201708,119889,718646,3,1.3,SE,KANSAS CITY DOWNTOWN,39.1045,-94.5863,396270,9435178
201708,119889,718646,4,1.02,SSW,KANSAS CITY DOWNTOWN,39.1056,-94.6043,396336,9436258
201708,119889,718647,1,1.38,N,KANSAS CITY,39.1,-94.57,396000,9434200
201708,119889,718647,2,0.81,N,KANSAS CITY,39.0915,-94.5679,395490,9434074
201708,119889,718647,3,0.91,NNW,KANSAS CITY,39.0916,-94.5781,395496,9434686
201708,119889,718647,4,1.48,NNW,KANSAS CITY,39.1008,-94.5764,396048,9434584
201708,119889,718648,1,2.55,ENE,KANSAS CITY,39.1,-94.53,396000,9431800
201708,119889,718648,2,2.28,NE,KANSAS CITY,39.1019,-94.5383,396114,9432298
201708,119889,718648,3,2.06,NE,KANSAS CITY,39.0972,-94.5386,395832,9432316
201708,119889,718648,4,2.43,NW,KANSAS CITY HEART AR,39.0967,-94.5295,395802,9431770
