EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
720418,BASTROP CO.,SMITHVILLE,08/27/2017,15,Flash Flood, , ,0,0,0,0,TX,CST-6, ,120216,C,21,EWX,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,1,E,0,ENE,SMITHVILLE,08/27/2017,345,30,-97.15,30.0018,-97.1622,"Heavy rain from Tropical Storm Harvey produced flash flooding leading to a swift water rescue in Smithville.","Hurricane Harvey moved onshore as a Category 4 hurricane over San Jose Island east of Rockport during the late evening of August 25th. Harvey moved inland entering southern DeWitt County during the morning of August 26th  as a Category 1 hurricane. It continued to weaken as it moved farther inland eventually reaching south central Gonzales County as a tropical storm during the late evening of August 26th. The center of the storm made a loop through Gonzales, Karnes, and DeWitt Counties before exiting our County Warning Area during the afternoon of August 27th moving into Victoria County. The maximum sustained winds were 46 mph recorded at Austin Bergstrom International Airport and at two private weather stations, one near Yorktown and the other near Smiley. The maximum recorded wind gusts were 58 mph at New Braunfels Airport, Randolph AFB, and at a private weather station near Smiley. The highest rainfall total was 29.19 inches outside of LaGrange in Fayette County. A number of places in Fayette, Lavaca, and Bastrop Counties received 20 or more inches of rain. Tropical storm force winds with estimated gusts up to 60 mph caused damage across the region. Trees and branches were knocked down by the winds. Some of these in turn knocked down power lines causing power outages in Bastrop, Comal, Hays, and Guadalupe Counties. At one point, 15,000 customers in Comal County were without power. There was also some minor structural damage in Caldwell, Comal, and Lavaca Counties. Maximum rainfall totals in these counties ranged from 4.67 inches in Bexar to 29.19 in Fayette. Flooding and flash flooding forced 608 people to be evacuated from their homes. Most of these, 400, were in Fayette County.",137
720876,GRIMES CO.,NAVASOTA,08/27/2017,30,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,185,HGX,0,0,Department of Highways,Heavy Rain / Tropical System, , ,1,WNW,2,NE,NAVASOTA,08/27/2017,300,30.3855,-96.0897,30.3964,-96.0593,"Flooding inundated roadways in Navasota. Road 515 at Highway 105 was covered with flood waters and impassable.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",138
720878,GALVESTON CO.,LEAGUE CITY S S ARPT,08/27/2017,40,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,167,HGX,0,0,Public,Heavy Rain / Tropical System, , ,2,NNW,4,SSE,LEAGUE CITY S S ARPT,08/30/2017,0,29.5039,-95.1382,29.4347,-95.0995,"There were numerous water rescues within League City and Dickinson. Flash flood waters, from sheet flooding and bayous/creeks coming out of banks, completely inundated hundreds to thousands of homes and businesses. Roads and highways such as but not limited to Calder and Walker Streets, Highway 96, FM 518, FM 517, sections of Highway 3 and FM 646 in and around  League City and Dickinson were flooded and therefore closed for long time periods.||Approximately 7,000 homes and 125 businesses were impacted by flood waters across the county. Clear Creek measured record levels that lead to the widespread flooding throughout Friendswood and League City. Major flooding occurred along the Dickinson Bayou; from Cemetery Road to east of Highway 3 along FM 517. Flood waters inundated sections of Interstate 45, Bay Area Boulevard, FM 528, FM 518 and numerous primary and secondary county roads.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",139
720707,WHARTON CO.,EAST BERNARD,08/27/2017,43,Tornado, ,EF1,0,0,300000,0,TX,CST-6, ,119753,C,481,HGX,0,0,NWS Storm Survey, ,2.27,50,1,ESE,1,NNW,EAST BERNARD,08/27/2017,47,29.5246,-96.0669,29.548,-96.0934,"Tornado began as a weak EF0 in East Bernard then tracked NW across SH 90 where it strengthened to EF1 snapping the trunks of several large mature oak and pecan trees. A house suffered significant brick facade damage to one side of the home. Four apartments were damaged on college street.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",140
720880,WHARTON CO.,LISSIE,08/27/2017,145,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,481,HGX,0,0,Department of Highways,Heavy Rain / Tropical System, , ,4,NE,1,WSW,EL CAMPO ARPT,08/27/2017,630,29.5915,-96.1949,29.2651,-96.3364,"Sections of FM 1164 near Highway 90 were closed due to inundating flood waters.||There widespread catastrophic flooding from both the Colorado and San Bernard Rivers. Highway 59 was closed due to the flooding of the Colorado River between Hungerford and El Campo. Major flooding occurred along the Colorado River in the town of Wharton with homes, businesses and vehicles being inundated along the River Reach, Hobben Oaks, Bear Bottom, Elm Grove, River Valley and Pecan Valley subdivisions. County wide flooding of roads include, but are not limited to, Sunset Street, Elm Street, FM 102, North Alabama Road, US 59, CR 135, CR 150, CR 166, CR 133, CR 153, CR 102, CR 232, CR 244, CR 228, CR 137, FM 249 and FM 640. There was significant home flooding in the towns of Glenflora, Peach Acres and Orchard. The San Bernard River flooding caused sections of roads Highway 90A, FM 2919, FM 442, CR 151, CR 1096 and CR 1010 to go under water.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",141
720882,MATAGORDA CO.,PLEDGER,08/27/2017,200,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,321,HGX,0,0,Department of Highways,Heavy Rain / Tropical System, , ,2,SW,2,SSW,PLEDGER,08/27/2017,515,29.193,-95.9209,29.1976,-95.906,"High rainfall lead to the flash flooding and eventual closure of FM 1301 at FM 1728 in Pledger.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",142
720885,GRIMES CO.,TODD MISSION,08/27/2017,300,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,185,HGX,0,0,Department of Highways,Heavy Rain / Tropical System, , ,3,SE,6,ESE,TODD MISSION,08/27/2017,530,30.2342,-95.7932,30.2333,-95.739,"Flash flooding caused road closures around Magnolia. Roads FM 1784 and FM 1486 were inundated with flood waters and closed.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",143
720709,GALVESTON CO.,KEMAH,08/27/2017,303,Tornado, ,EF0,0,0,200000,0,TX,CST-6, ,119753,C,167,HGX,0,0,Emergency Manager, ,0.73,30,2,SSE,1,ESE,KEMAH,08/27/2017,307,29.5106,-95.0057,29.52,-95,"Trees down, minor roof damage in Bacliff. Fences down.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",144
720420,FAYETTE CO.,NECHANITZ,08/27/2017,312,Flash Flood, , ,0,0,0,0,TX,CST-6, ,120216,C,149,EWX,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,3,SSW,2,SE,WINCHESTER,08/27/2017,445,29.9872,-96.8349,30.0014,-96.9997,"Heavy rain from Tropical Storm Harvey produced flash flooding closing numerous roads around the county.","Hurricane Harvey moved onshore as a Category 4 hurricane over San Jose Island east of Rockport during the late evening of August 25th. Harvey moved inland entering southern DeWitt County during the morning of August 26th  as a Category 1 hurricane. It continued to weaken as it moved farther inland eventually reaching south central Gonzales County as a tropical storm during the late evening of August 26th. The center of the storm made a loop through Gonzales, Karnes, and DeWitt Counties before exiting our County Warning Area during the afternoon of August 27th moving into Victoria County. The maximum sustained winds were 46 mph recorded at Austin Bergstrom International Airport and at two private weather stations, one near Yorktown and the other near Smiley. The maximum recorded wind gusts were 58 mph at New Braunfels Airport, Randolph AFB, and at a private weather station near Smiley. The highest rainfall total was 29.19 inches outside of LaGrange in Fayette County. A number of places in Fayette, Lavaca, and Bastrop Counties received 20 or more inches of rain. Tropical storm force winds with estimated gusts up to 60 mph caused damage across the region. Trees and branches were knocked down by the winds. Some of these in turn knocked down power lines causing power outages in Bastrop, Comal, Hays, and Guadalupe Counties. At one point, 15,000 customers in Comal County were without power. There was also some minor structural damage in Caldwell, Comal, and Lavaca Counties. Maximum rainfall totals in these counties ranged from 4.67 inches in Bexar to 29.19 in Fayette. Flooding and flash flooding forced 608 people to be evacuated from their homes. Most of these, 400, were in Fayette County.",145
721080,WALKER CO.,HAWTHORNE,08/27/2017,345,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,471,HGX,0,0,Department of Highways,Heavy Rain / Tropical System, , ,7,E,6,S,LOMA,08/27/2017,1100,30.5162,-95.3078,30.5333,-95.7713,"Portions of FM 1791 southwest of Huntsville and FM 1375 west of New Waverly were closed due to flood waters inundating the roadway.||Moderate flooding occurred along the Trinity River. Roads in the Deep River Plantation and Green Rich Shores subdivisions along Highway 980 and FM 3478, with the lowest homes in the Green Rich Shores subdivision, flooded. There was major lowland flooding along Bedias Creek that caused some roads to become inaccessible.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",146
721083,LIBERTY CO.,COTTONWOOD,08/27/2017,345,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,291,HGX,0,0,Social Media,Heavy Rain / Tropical System, , ,6,WNW,7,N,RYE STATION,08/27/2017,1100,29.9409,-94.6115,30.5482,-94.7543,"Roadways SH 321 at US 90, the exit ramp at FM 1010 from the SH 105 and US 59 southbound were closed due to flooding.||There was record level, major flooding along the Trinity River with numerous flooded roads near the river including FM 787. Many homes were flooded north of the town of Liberty. Major flooding was also observed on the east fork of the San Jacinto River that caused significant flooding in Cleveland, Williams and Plum Grove. Numerous homes and businesses along the Highway 59 feeder roads, various roads in the town of Liberty, Wallace Road off of Highway 146, FM 1725, FM 2090, CR 388, CR 381, CR 3880, CR 332, CR 3664, CR 361, CR 3610, CR 3611, CR 3661, CR 349, CR 3612 and CR 3600 were flooded.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",147
721082,CHAMBERS CO.,BEACH CITY,08/27/2017,345,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,71,HGX,0,0,Social Media,Heavy Rain / Tropical System, , ,6,NNW,3,SSW,EMINENCE,08/27/2017,1100,29.7388,-94.9528,29.7955,-94.7145,"Sections of I-10, FM 565 at I-10 and SH 146 at Cherry Point Drive were all flooded and therefore closed across the county.||Major lowland flooding occurred along the Trinity River. Extensive flooding was observed in the Milam Bend subdivision (Baytown) along Cedar Bayou.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",148
721081,GALVESTON CO.,LEAGUE CITY S S ARPT,08/27/2017,400,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,167,HGX,0,0,Public,Heavy Rain / Tropical System, , ,9,NW,8,NW,ALGOA,08/27/2017,930,29.561,-95.2535,29.4916,-95.2855,"Numerous flooded homes, businesses and vehicles around Friendswood from run off sheet flooding and from Mary's Creek and Clear Creek coming out of banks.||Approximately 7,000 homes and 125 businesses were impacted by flood waters across the county. Clear Creek measured record levels that lead to the widespread flooding throughout Friendswood and League City. Major flooding occurred along the Dickinson Bayou; from Cemetery Road to east of Highway 3 along FM 517. Flood waters inundated sections of Interstate 45, Bay Area Boulevard, FM 528, FM 518 and numerous primary and secondary county roads.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",149
728921,AUSTIN CO.,WALLIS,08/27/2017,457,Flash Flood, , ,0,0,100000,50000,TX,CST-6, ,119753,C,15,HGX,0,0,Department of Highways,Heavy Rain / Tropical System, , ,0,N,4,ENE,FRYDEK,08/29/2017,1600,29.62,-96.07,29.7705,-96.0439,"Numerous roads closed due to flooding including but not limited to FM109, FM 331, FM 2429, FM 1093 and SH 36. Moderate, yet record, flooding along the Brazos at San|Felipe caused several homes to flood along FM 1458. Inundation ranged from 4 to 7 feet of water. Minimal impacts were observed at Mill creek near Bellville. No impacts were observed from the minor flooding at the Brazos river near Hempstead.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",150
720447,CALDWELL CO.,LULING,08/27/2017,639,Flash Flood, , ,0,0,0,0,TX,CST-6, ,120216,C,55,EWX,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,3,ENE,2,E,LULING,08/28/2017,445,29.6896,-97.6015,29.6848,-97.6125,"Heavy rain from Tropical Storm Harvey produced flash flooding leading to a water rescue on FM 1322 outside of Luling.","Hurricane Harvey moved onshore as a Category 4 hurricane over San Jose Island east of Rockport during the late evening of August 25th. Harvey moved inland entering southern DeWitt County during the morning of August 26th  as a Category 1 hurricane. It continued to weaken as it moved farther inland eventually reaching south central Gonzales County as a tropical storm during the late evening of August 26th. The center of the storm made a loop through Gonzales, Karnes, and DeWitt Counties before exiting our County Warning Area during the afternoon of August 27th moving into Victoria County. The maximum sustained winds were 46 mph recorded at Austin Bergstrom International Airport and at two private weather stations, one near Yorktown and the other near Smiley. The maximum recorded wind gusts were 58 mph at New Braunfels Airport, Randolph AFB, and at a private weather station near Smiley. The highest rainfall total was 29.19 inches outside of LaGrange in Fayette County. A number of places in Fayette, Lavaca, and Bastrop Counties received 20 or more inches of rain. Tropical storm force winds with estimated gusts up to 60 mph caused damage across the region. Trees and branches were knocked down by the winds. Some of these in turn knocked down power lines causing power outages in Bastrop, Comal, Hays, and Guadalupe Counties. At one point, 15,000 customers in Comal County were without power. There was also some minor structural damage in Caldwell, Comal, and Lavaca Counties. Maximum rainfall totals in these counties ranged from 4.67 inches in Bexar to 29.19 in Fayette. Flooding and flash flooding forced 608 people to be evacuated from their homes. Most of these, 400, were in Fayette County.",151
719342,JEFFERSON CO.,GRIFFING,08/27/2017,712,Flash Flood, , ,5,1,3000000000,0,TX,CST-6, ,119746,C,245,LCH,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,2,NNE,17,SSW,HAMSHIRE,08/30/2017,1600,29.7808,-93.9376,29.6118,-94.3602,"Widespread and long duration rainfall produced a storm total rainfall over 40 inches across a large portion of the county. The highest rainfall totals in Jefferson County were 60.58 inches 1.5 mile southwest of Nederland and 60.54 inches 1.3 mile north of Groves. This resulted in over 64,000 homes being flooded. The hardest hit areas were Port Arthur, Groves, Bevil Oaks, Hamphire, Fannet, China, and northeast Beaumont.  Several refineries in the county also received floodwaters and were offline for an extended period. City and county infrastructure was also damaged with water pumps and treatment plants being inundated. Record crests were observed along Pine Island and the lower Neches. 5 deaths were reported by flooding.","Harvey moved across the Gulf of Mexico into the central Texas Coast during the last week of August. After the initial landfall, the cyclone moved back into the gulf a couple days later and then made another landfall in Southwest Louisiana during the morning of the 30th. The first rains from the system moved across the region during the afternoon of the 25th and finally ended during the morning of September 1. One to 5 feet of rain fell across Southeast Texas during the week which in some cases was slightly more than a normal yearly rainfall total. Widespread flooding occurred and a new rainfall record was set regarding the total for a tropical cyclone in the United States.",152
720710,HARRIS CO.,BELLAIRE JCT,08/27/2017,915,Tornado, ,EF0,0,0,50000,0,TX,CST-6, ,119753,C,201,HGX,0,0,Broadcast Media, ,0.08,20,2,E,2,E,BELLAIRE JCT,08/27/2017,916,29.717,-95.4151,29.7174,-95.4164,"Windows blown out Torchy's Tacos.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",153
721084,HARRIS CO.,WHITE OAK ACRES,08/27/2017,1000,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,201,HGX,0,0,Broadcast Media,Heavy Rain / Tropical System, , ,2,ESE,1,W,HOUSTON HGTS,08/28/2017,1000,29.8067,-95.4204,29.7525,-95.4228,"The local media reported over 2,000 high water rescues within the warned area.||Catastrophic flooding occurred on nearly every one of the 22 watersheds in Harris County. 10 out of the 19 bayous in the county reached record crests and flooding. There was widespread flooding along Buffalo Bayou and upstream and downstream of both Addicks and Barkers Reservoirs due to record level pool elevations. There was major flooding of hundreds of homes within numerous neighboring subdivisions along the San Jacinto River and the East Fork of the San Jacinto River. Lake Conroe's releases and backwater flow from Lake Houston also contributed to the widespread flooding across the northern and northeastern sectors of the county.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",154
720448,CALDWELL CO.,UHLAND,08/27/2017,1114,Flash Flood, , ,0,0,0,0,TX,CST-6, ,120216,C,55,EWX,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,3,S,3,S,NIEDERWALD,08/28/2017,445,29.93,-97.78,29.9312,-97.7553,"Heavy rain from Tropical Storm Harvey produced flash flooding leading to a swift water rescue near Misty Ln. at FM 2720 near Uhland.","Hurricane Harvey moved onshore as a Category 4 hurricane over San Jose Island east of Rockport during the late evening of August 25th. Harvey moved inland entering southern DeWitt County during the morning of August 26th  as a Category 1 hurricane. It continued to weaken as it moved farther inland eventually reaching south central Gonzales County as a tropical storm during the late evening of August 26th. The center of the storm made a loop through Gonzales, Karnes, and DeWitt Counties before exiting our County Warning Area during the afternoon of August 27th moving into Victoria County. The maximum sustained winds were 46 mph recorded at Austin Bergstrom International Airport and at two private weather stations, one near Yorktown and the other near Smiley. The maximum recorded wind gusts were 58 mph at New Braunfels Airport, Randolph AFB, and at a private weather station near Smiley. The highest rainfall total was 29.19 inches outside of LaGrange in Fayette County. A number of places in Fayette, Lavaca, and Bastrop Counties received 20 or more inches of rain. Tropical storm force winds with estimated gusts up to 60 mph caused damage across the region. Trees and branches were knocked down by the winds. Some of these in turn knocked down power lines causing power outages in Bastrop, Comal, Hays, and Guadalupe Counties. At one point, 15,000 customers in Comal County were without power. There was also some minor structural damage in Caldwell, Comal, and Lavaca Counties. Maximum rainfall totals in these counties ranged from 4.67 inches in Bexar to 29.19 in Fayette. Flooding and flash flooding forced 608 people to be evacuated from their homes. Most of these, 400, were in Fayette County.",155
