BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201708,25,1430,201708,25,1431,119753,720460,TEXAS,48,2017,August,Tornado,C,39,BRAZORIA,HGX,25-Aug-17 14:30:00,CST-6,25-Aug-17 14:31:00,0,0,0,0,30.00K,0.00K,NWS Storm Survey,,,,,EF0,0.23,30,,,,,0,WNW,PERRY LNDG,0,NW,PERRY LNDG,28.9811,-95.483,28.9837,-95.4854,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",Very brief tornado touched down near HWY 36 with numerous trees snapped or downed. Barn also damaged.,CSV
201708,25,1508,201708,25,1514,119753,720461,TEXAS,48,2017,August,Tornado,C,321,MATAGORDA,HGX,25-Aug-17 15:08:00,CST-6,25-Aug-17 15:14:00,0,0,0,0,500.00K,0.00K,NWS Storm Survey,,,,,EF1,2.18,50,,,,,4,SSE,SARGENT,3,S,SARGENT,28.7699,-95.6255,28.7821,-95.6587,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",A brief yet strong tornado moved onshore along the coast in Sargent causing significant damage to one home and overturning a motor home. Numerous trees were snapped and/or downed along the path as well as minor roof damage to several homes and businesses.,CSV
201708,25,1711,201708,25,1720,119753,720463,TEXAS,48,2017,August,Tornado,C,39,BRAZORIA,HGX,25-Aug-17 17:11:00,CST-6,25-Aug-17 17:20:00,0,0,0,0,100.00K,,NWS Storm Survey,,,,,EF0,3.98,50,,,,,2,W,BAILEY PRAIRIE,3,NNE,EAST COLUMBIA,29.1464,-95.5448,29.1828,-95.5959,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",A high-end EF-0 tornado touched down east of West Columbia damaging numerous trees... roofs...and outbuildings in a neighborhood off of highway 35. A barn and several outbuildings were also destroyed on the east side of the Brazos River. Damage described by property owner. Property was flooded.,CSV
201708,25,1200,201708,29,1200,119753,723647,TEXAS,48,2017,August,Tropical Storm,Z,235,JACKSON,HGX,25-Aug-17 12:00:00,CST-6,29-Aug-17 12:00:00,0,0,0,0,500.00M,,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th then slowed and looped back tracking over SE Texas, back over the Gulf of Mexico then making a second landfall along the Louisiana coast during the early morning hours of August 30th. Matagorda and Jackson counties experienced moderate storm surge along Matagorda Bay, Tropical Storm force winds and major lowland flooding along the Palacious and Navidad Rivers.",CSV
201708,25,1318,201708,25,1319,119753,720459,TEXAS,48,2017,August,Tornado,C,167,GALVESTON,HGX,25-Aug-17 13:18:00,CST-6,25-Aug-17 13:19:00,0,0,0,0,0.50K,,Public,,,,,EF0,0.12,20,,,,,3,ENE,GALVESTON,3,ENE,GALVESTON,29.3104,-94.7699,29.3122,-94.77,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",Funnel cloud sighting with fence damage near Ferry Road.,CSV
201708,25,1200,201708,29,1200,119753,723655,TEXAS,48,2017,August,Tropical Storm,Z,176,MADISON,HGX,25-Aug-17 12:00:00,CST-6,29-Aug-17 12:00:00,0,0,0,0,80.00M,,Local Official,,,,,,,,,,,,,,,,,,,,,,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Slow moving Tropical Storm Harvey brought heavy rains and flooding to portions of Brazos, Burleson, Austin, Grimes, Washington and Madison Counties. Moderate to major lowland flooding occurred along rivers and numerous creeks and tributaries. This includes the Brazos at San Felipe, Davison Creek, etc.",CSV
201708,25,1200,201708,30,0,119753,723658,TEXAS,48,2017,August,Tropical Storm,Z,200,LIBERTY,HGX,25-Aug-17 12:00:00,CST-6,30-Aug-17 0:00:00,0,0,0,0,1.00B,,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",Slow moving Tropical Storm Harvey produced torrential rainfall across Liberty and Chambers Counties. Major to record flooding occurred along the Trinity River and along numerous creeks and tributaries.,CSV
201708,25,2328,201708,25,2337,119753,720470,TEXAS,48,2017,August,Tornado,C,39,BRAZORIA,HGX,25-Aug-17 23:28:00,CST-6,25-Aug-17 23:37:00,0,0,0,0,50.00K,0.00K,NWS Storm Survey,,,,,EF0,4.31,50,,,,,1,W,LIVERPOOL,5,SE,MANVEL COYLE ARPT,29.2987,-95.3045,29.3496,-95.3458,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",A tornado touched down just west of Liverpool. It took down 4 power poles on highway 35 along with several trees near the Gulf Coast Speedway. The tornado then traveled across generally open field before damaging some barns and outbuildings as well as trees on County Road 511.,CSV
201708,25,2356,201708,25,2359,119753,720477,TEXAS,48,2017,August,Tornado,C,157,FORT BEND,HGX,25-Aug-17 23:56:00,CST-6,25-Aug-17 23:59:00,0,0,0,0,500.00K,,Emergency Manager,,,,,EF1,1.46,100,,,,,1,NNE,SUGARLAND JCT,2,NW,SUGARLAND JCT,29.4873,-95.517,29.4978,-95.538,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",Tornado tracked across Sienna Plantation subdivision downing trees and damaging roofs on about 25 homes. Vieux Carre Ct and Steve Ct were hardest hit.,CSV
201708,25,1200,201708,29,1200,119753,723653,TEXAS,48,2017,August,Tropical Storm,Z,198,GRIMES,HGX,25-Aug-17 12:00:00,CST-6,29-Aug-17 12:00:00,0,0,0,0,50.00M,,Local Official,,,,,,,,,,,,,,,,,,,,,,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Slow moving Tropical Storm Harvey brought heavy rains and flooding to portions of Brazos, Burleson, Austin, Grimes, Washington and Madison Counties. Moderate to major lowland flooding occurred along rivers and numerous creeks and tributaries. This includes the Brazos at San Felipe, Davison Creek, etc.",CSV
201708,25,1200,201708,29,1200,119753,723654,TEXAS,48,2017,August,Tropical Storm,Z,197,WASHINGTON,HGX,25-Aug-17 12:00:00,CST-6,29-Aug-17 12:00:00,0,0,0,0,150.00M,,Local Official,,,,,,,,,,,,,,,,,,,,,,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Slow moving Tropical Storm Harvey brought heavy rains and flooding to portions of Brazos, Burleson, Austin, Grimes, Washington and Madison Counties. Moderate to major lowland flooding occurred along rivers and numerous creeks and tributaries. This includes the Brazos at San Felipe, Davison Creek, etc.",CSV
201708,25,1200,201708,29,1200,119753,723657,TEXAS,48,2017,August,Tropical Storm,Z,212,WALLER,HGX,25-Aug-17 12:00:00,CST-6,29-Aug-17 12:00:00,0,0,0,0,350.00M,,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Slow moving Tropical Storm Harvey brought heavy rains and flooding to portions of Waller County. Moderate to major lowland flooding occurred along rivers and numerous creeks and tributaries. This includes the Brazos at San Felipe, and the San Bernard at East Bernard.",CSV
201708,25,1200,201708,30,1200,119753,723659,TEXAS,48,2017,August,Tropical Storm,Z,214,CHAMBERS,HGX,25-Aug-17 12:00:00,CST-6,30-Aug-17 12:00:00,0,0,0,0,1.00M,,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",Slow moving Tropical Storm Harvey produced torrential rainfall across Liberty and Chambers Counties. Major to record flooding occurred along the Trinity River and along numerous creeks and tributaries.,CSV
201708,25,1200,201708,29,1200,119753,723650,TEXAS,48,2017,August,Tropical Storm,Z,196,BRAZOS,HGX,25-Aug-17 12:00:00,CST-6,29-Aug-17 12:00:00,0,0,0,0,15.00M,,Local Official,,,,,,,,,,,,,,,,,,,,,,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Slow moving Tropical Storm Harvey brought heavy rains and flooding to portions of Brazos, Burleson, Austin, Grimes, Washington and Madison Counties. Moderate to major lowland flooding occurred along rivers and numerous creeks and tributaries. This includes the Brazos at San Felipe, Davison Creek, etc.",CSV
201708,25,1200,201708,29,1200,119753,723651,TEXAS,48,2017,August,Tropical Storm,Z,195,BURLESON,HGX,25-Aug-17 12:00:00,CST-6,29-Aug-17 12:00:00,0,0,0,0,20.00M,,Local Official,,,,,,,,,,,,,,,,,,,,,,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Slow moving Tropical Storm Harvey brought heavy rains and flooding to portions of Brazos, Burleson, Austin, Grimes, Washington and Madison Counties. Moderate to major lowland flooding occurred along rivers and numerous creeks and tributaries. This includes the Brazos at San Felipe, Davison Creek, etc.",CSV
201708,25,2144,201708,25,2152,119753,720466,TEXAS,48,2017,August,Tornado,C,39,BRAZORIA,HGX,25-Aug-17 21:44:00,CST-6,25-Aug-17 21:52:00,0,0,0,0,100.00K,,NWS Storm Survey,,,,,EF0,4.76,50,,,,,1,S,DANBURY,3,E,CHENANGO,29.2216,-95.3505,29.2505,-95.4221,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",The tornado began in Danbury and damaged a barn along with several trees off of County Road 207. The tornado then crossed Hwy 35 and moved over an open field. The tornado then snapped and/or downed several trees along County Rd 45 before lifting at the Crocodile Encounter on County Rd 48.,CSV
