INSPECTION_ID,PROPERTY_ID,PROPERTY_NAME,ADDRESS,CITY,CBSA_NAME,CBSA_CODE,COUNTY_NAME,COUNTY_CODE,STATE_NAME,STATE_CODE,ZIP,LATITUDE,LONGITUDE,LOCATION_QUALITY,INSPECTION_SCORE,INSPECTION_DATE
540804,800234886,The Bridges at Edinburg,5208 S Sugar Rd,Edinburg,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,Hidalgo,215,TX,48,78539,26.254255,-98.185975,R,67,8/13/2015
540807,800225338,Country Place Village,2103 Chandler St,Kilgore,"Longview, TX Metropolitan Statistical Area",30980,Gregg,183,TX,48,75662,32.371274,-94.862305,R,85,2/25/2016
540817,800020764,CHEROKEE VILLAGE II APARTMENTS,7200 Elam Rd,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75217,32.719575,-96.697799,R,66,10/7/2015
540830,800237634,River Falls Apartments,6040 Belpree Rd,Amarillo,"Amarillo, TX Metropolitan Statistical Area",11100,Potter,375,TX,48,79106,35.187716,-101.904997,R,90,3/15/2016
540892,800079695,Independence Hill Assisted Living,20500 Huebner Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78258,29.625888,-98.490348,R,96,9/17/2015
540912,800215951,PARK AT WOODWIND LAKES,14333 Philippine St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77040,29.88569,-95.53856,R,77,4/29/2015
540915,800074703,Stone Haven Apts,,EDINBURG,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,Hidalgo,215,TX,48,78539,26.2708,-98.1881,T,85,6/8/2016
540917,800209957,WINDSOR ESTATES APARTMENTS,,TEXAS CITY,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Galveston,167,TX,48,77591,29.3881,-94.9898,T,95,12/15/2015
540919,800231711,Point Royale Apartments,4106 John Stockbauer Dr,Victoria,"Victoria, TX Metropolitan Statistical Area",47020,Victoria,469,TX,48,77904,28.822028,-96.949761,R,90,6/7/2016
540947,800220184,MANSIONS OF MANSFIELD,,MANSFIELD,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76063,32.5722,-97.1319,T,99,3/23/2015
540956,800225186,THE RESIDENCES OF LAKE JACKSON APARTMENTS,101 Eucalyptus St,Lake Jackson,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Brazoria,039,TX,48,77566,29.044437,-95.468297,R,81,8/3/2015
540984,800236919,Las Colinas/Parkridge Place,5301 51st St,Lubbock,"Lubbock, TX Metropolitan Statistical Area",31180,Lubbock,303,TX,48,79414,33.547726,-101.924628,R,72,12/3/2015
540993,800237641,Canterbury Apartments,2027 S Austin St,Amarillo,"Amarillo, TX Metropolitan Statistical Area",11100,Potter,375,TX,48,79109,35.191999,-101.862002,R,78,3/14/2016
541038,800046406,CASA CARIBE APARTMENTS,515 1st St,Galveston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Galveston,167,TX,48,77550,29.31093,-94.768471,R,86,4/10/2015
541091,800212559,Enclave at Buckhorn Crossing,6650 Prue Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78240,29.544414,-98.616544,R,90,3/25/2015
541150,800222332,The Reserve @ Cimarron Apartments,2417 Colorado St,Mission,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,Hidalgo,215,TX,48,78572,26.192893,-98.289643,R,93,6/9/2016
541206,800046835,Ingleside II,2969 Atlantic Blvd,Ingleside,"Corpus Christi, TX Metropolitan Statistical Area",18580,San Patricio,409,TX,48,78362,27.880016,-97.202009,R,95,6/5/2015
541233,800021391,SUNFLOWER TERRACE,5050 Sunflower St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77033,29.668969,-95.351719,R,95,8/27/2015
541262,800074070,TURTLE CREEK VILLAGE APTS,201 Rabern Ct,Belton,"Killeen-Temple, TX Metropolitan Statistical Area",28660,Bell,027,TX,48,76513,31.074977,-97.457641,R,71,5/16/2016
541281,800224548,Timbercreek Apartments,3609 Jimmy Johnson Blvd,Port Arthur,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77642,29.94532,-93.975964,R,96,12/11/2015
541310,800225167,TIVOLI APARTMENTS,18950 Lina St,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Denton,121,TX,48,75287,33.009938,-96.847012,R,81,5/8/2015
541311,800223257,Vista Verde Apartments,810 N Frio St,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78207,29.433879,-98.505569,R,87,3/30/2015
541322,800236272,University Trails Apartments,24444 Richards Rd Apt 111,Hempstead,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Waller,473,TX,48,77445,30.096369,-96.004184,R,98,9/4/2015
541487,800046213,Westchester Plaza,554 S Summit Ave,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76104,32.739657,-97.342433,R,34,10/21/2015
541492,800214524,COLONIAL LODGE of PLANO,5217 Village Creek Dr,Plano,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Collin,085,TX,48,75093,33.013929,-96.806448,R,73,9/21/2015
541530,800224698,Greenbriar Mansion / Heritage Square,500 S Beach St,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76105,32.738767,-97.28983,R,80,4/9/2015
541546,800021525,WESTERN HEIGHTS APARTMENTS,1416 W Elm St,Olney,,99999,Young,503,TX,48,76374,33.372045,-98.771665,R,92,9/23/2015
541587,800236449,Greenbriar Apartments,2406 W Frank Ave,Lufkin,"Lufkin, TX Micropolitan Statistical Area",31260,Angelina,005,TX,48,75904,31.33256,-94.763881,R,96,8/6/2015
541605,800213421,Georgetown Place Apts,805 Quail Valley Dr,Georgetown,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Williamson,491,TX,48,78626,30.62272,-97.667955,R,97,12/18/2015
541614,800021348,Smithville Gardens Apts,1002 SE Martin Luther King Rd,Smithville,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Bastrop,021,TX,48,78957,30.000019,-97.152904,R,68,11/18/2015
541615,800021511,WARE MEADOWS APTS.,901 S High St,Longview,"Longview, TX Metropolitan Statistical Area",30980,Gregg,183,TX,48,75602,32.482091,-94.743752,R,66,10/2/2015
541686,800073845,TOWNE CENTER APARTMENTS,8620 Park Ln,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75231,32.869842,-96.75353,R,66,11/3/2015
541705,800218575,LAKE FOREST APARTMENTS,19780 Atascocita Shores Dr,Humble,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77346,30.006592,-95.143204,R,96,8/20/2015
541710,800236438,Bridgeport Apartments,5440 N Jim Miller Rd,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75227,32.790173,-96.699749,R,88,11/13/2015
541746,800021321,COMPASS POINTE APARMENTS TEXAS,3916 Winnie St,Galveston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Galveston,167,TX,48,77550,29.297998,-94.811866,R,40,8/18/2015
541788,800215861,San Mateo Apts,3787 Perrin Central Blvd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78217,29.534039,-98.412982,R,84,11/2/2015
541820,800052330,CHAPARRAL APTS,4201 N Garfield St,Midland,"Midland, TX Metropolitan Statistical Area",33260,Midland,329,TX,48,79705,32.032751,-102.111466,R,91,7/15/2015
541858,800021546,CORNERSTONE HOMES,222 Redbud Ave,Lubbock,"Lubbock, TX Metropolitan Statistical Area",31180,Lubbock,303,TX,48,79403,33.594574,-101.81575,R,89,10/21/2015
541886,800219072,SYCAMORE CENTER VILLAS,7901 Chandra Ln,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76134,32.634689,-97.352325,R,82,5/20/2015
541972,800021460,PECAN VILLAGE dba UNIVERSITY PLACE APTS.,310 University St,Wharton,"El Campo, TX Micropolitan Statistical Area",20900,Wharton,481,TX,48,77488,29.326442,-96.091381,R,70,6/23/2015
541975,800020742,Casa Real,1300 Wyoming St,Alice,"Alice, TX Micropolitan Statistical Area",10860,Jim Wells,249,TX,48,78332,27.757297,-98.091334,R,80,11/16/2015
541986,800020813,CRESTVIEW PLACE,2503 E Villa Maria Rd,Bryan,"College Station-Bryan, TX Metropolitan Statistical Area",17780,Brazos,041,TX,48,77802,30.658546,-96.348608,R,99,12/14/2015
541987,800020814,CRESTVIEW TERRACE,2501 E Villa Maria Rd,Bryan,"College Station-Bryan, TX Metropolitan Statistical Area",17780,Brazos,041,TX,48,77802,30.658531,-96.348609,R,90,12/14/2015
541993,800232174,The Palms on Lamar,8600 N Lamar Blvd,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78753,30.354616,-97.704171,R,97,10/1/2015
542012,800074697,Toscana,18700 Stone Oak Pkwy,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78258,29.609567,-98.492585,R,87,11/3/2015
542032,800046400,230 WEST ALABAMA,230 W Alabama St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77006,29.739103,-95.382698,R,87,9/2/2015
542046,800079085,OAK TERRACE APARTMENTS I,902 S Loop 499,Harlingen,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78550,26.186769,-97.664833,R,78,10/8/2015
542074,800225583,SUNSET GARDENS APARTMENTS,2999 Lindburgh Cir,Eagle Pass,"Eagle Pass, TX Micropolitan Statistical Area",20580,Maverick,323,TX,48,78852,28.683422,-100.464129,R,98,6/25/2015
542088,800210891,"Oak Terrace Apts, Phase III",902 S Loop 499,Harlingen,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78550,26.186769,-97.664833,R,85,10/9/2015
542124,800021184,Palacio Del Sol,400 N Frio St,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78207,29.428856,-98.503285,R,73,3/10/2015
542139,800216717,PARKWAY SENIORS APTS,3663 Fairmont Pkwy,Pasadena,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77504,29.65142,-95.187222,R,91,7/23/2015
542144,800212345,VILLA OF TYLER,3323 Garden Valley Rd,Tyler,"Tyler, TX Metropolitan Statistical Area",46340,Smith,423,TX,48,75702,32.367882,-95.341557,R,67,5/18/2015
542166,800021273,RAINTREE TOWERS APARTMENTS,3030 French Rd,Beaumont,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77706,30.110138,-94.142991,R,91,6/9/2015
542180,800221959,NUECES BEND at TWO RIVERS PLACE,3503 Camino Real,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78238,29.46813,-98.605575,R,95,7/30/2015
542226,800233601,THE VINEYARDS APTS,8850 Ferguson Rd,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75228,32.812767,-96.69824,R,61,7/24/2015
542227,800221697,2100 MEMORIAL APTS,2100 Memorial Dr,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77007,29.763808,-95.378292,R,87,2/16/2016
542270,800234355,"ASPENS AT CENTRAL PARK, THE",2155 Arkansas Ln,Grand Prairie,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75052,32.705849,-97.034759,R,85,8/10/2015
542272,800234315,Britain Way Apartments,333 Lane St,Irving,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75061,32.833482,-96.949089,R,89,3/24/2015
542298,800232814,ENCORE AT WAGGONER,6210 Gibson Ln,Texarkana,"Texarkana, TX-AR Metropolitan Statistical Area",45500,Bowie,037,TX,48,75503,33.4674,-94.1055,B,99,6/22/2015
542299,800232689,Encore Landing,764 Marlandwood Rd,Temple,"Killeen-Temple, TX Metropolitan Statistical Area",28660,Bell,027,TX,48,76502,31.061533,-97.361344,R,93,3/3/2015
542304,800232331,TRINITY BELL GARDEN APARTMENTS,,FORT WORTH,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76118,32.80196,-97.166968,R,90,11/5/2015
542305,800235055,HILLSIDE WEST APARTMENTS,,DALLAS,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75211,32.7385,-96.8868,T,99,12/7/2015
542309,800231627,The Lofts at Crossroads Centre,411 Alliance Blvd,Waxahachie,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Ellis,139,TX,48,75165,32.420945,-96.862079,R,85,7/8/2015
542316,800236401,SUNFLOWER ESTATES APARTMENTS,404 Lions Villa Ave,La Feria,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78559,26.1507,-97.829,B,99,12/22/2015
542319,800236117,La Posada del Ray,3135 Roosevelt Ave,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78214,29.365138,-98.481458,R,97,8/4/2015
542327,800233948,THE BROWNSTONES APARTMENTS,2224 E Main St,Uvalde,"Uvalde, TX Micropolitan Statistical Area",46620,Uvalde,463,TX,48,78801,29.220085,-99.76593,R,71,9/11/2015
542329,800233162,Lotus Village Apartments,300 Ferguson Dr,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78753,30.376268,-97.685307,R,97,9/1/2015
542336,800227159,THE CONTINENTAL,1810 Commerce St,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75201,32.780366,-96.796019,R,64,10/2/2015
542338,800233161,Reserve at Jones Road,2101 N Frontage Rd,Beeville,"Beeville, TX Micropolitan Statistical Area",13300,Bee,025,TX,48,78102,28.427846,-97.740373,R,86,5/22/2015
542351,800073894,ENCLAVE AT STONEBROOK,8083 Stonebrook Pkwy,Frisco,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Collin,085,TX,48,75034,33.139766,-96.813933,R,77,8/31/2015
542354,800236649,OAKS OF REDLAND APARTMENTS,18979 Redland Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78259,29.61612,-98.453392,R,86,11/20/2015
542376,800222615,BROOKSIDE APTS,3604 S W S Young Dr,Killeen,"Killeen-Temple, TX Metropolitan Statistical Area",28660,Bell,027,TX,48,76542,31.0789,-97.723336,4,95,11/17/2015
542421,800222871,STONEBROOK,5058 Paluxy Dr,Tyler,"Tyler, TX Metropolitan Statistical Area",46340,Smith,423,TX,48,75703,32.294732,-95.278603,R,93,5/21/2015
542447,800021106,MOLLIE & MAX BARNETT,6555 Dan Danciger Rd,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76133,32.653033,-97.406891,R,84,3/6/2015
542451,800237499,Carrington Place Apartments Phase II,825 Johns Rd,Boerne,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Kendall,259,TX,48,78006,29.795026,-98.747663,R,82,11/4/2015
542461,800232885,LEGACY AT PLEASANT GROVE,5911 Richmond Rd,Texarkana,"Texarkana, TX-AR Metropolitan Statistical Area",45500,Bowie,037,TX,48,75503,33.477538,-94.104255,R,94,6/23/2015
542472,800218286,SPRINGFIELD APARTMENTS,902 Milwaukee Ave,Lubbock,"Lubbock, TX Metropolitan Statistical Area",31180,Lubbock,303,TX,48,79416,33.609188,-101.956948,R,88,3/17/2015
542490,800020760,Woodlawn Ranch Apartments,330 W Cheryl Dr,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78228,29.462056,-98.567178,R,96,3/4/2015
542497,800021074,Lulac West Park Apts,10702 Ih 37,Corpus Christi,"Corpus Christi, TX Metropolitan Statistical Area",18580,Nueces,355,TX,48,78410,27.848245,-97.576019,R,99,6/21/2016
542511,800021068,LOUIS MANOR APTS.,1300 Joe Louis Ave,Port Arthur,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77640,29.872526,-93.947526,R,84,5/7/2015
542514,800046434,CAMBRIDGE COURT APARTMENTS,5222 Northway Dr,Nacogdoches,"Nacogdoches, TX Micropolitan Statistical Area",34860,Nacogdoches,347,TX,48,75965,31.655684,-94.64626,R,83,6/10/2015
542518,800046972,Fox Run Apts,2008 Sam Houston Dr,Victoria,"Victoria, TX Metropolitan Statistical Area",47020,Victoria,469,TX,48,77901,28.83234,-96.984998,R,96,7/7/2015
542522,800237098,"Vintage at Legacy, The",3700 Legacy Dr,Frisco,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Collin,085,TX,48,75034,33.109972,-96.840128,R,60,7/10/2015
542531,800021517,WEBBER GARDENS APARTMENTS,4830 Virgil St,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76119,32.708037,-97.251535,R,88,7/10/2015
542561,800021189,AUTUMN CHASE PARK APTS,4207 Lake Arthur Dr,Port Arthur,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77642,29.946125,-93.963423,R,72,5/13/2015
542590,800220597,DEER RUN APTS,6500 Jack Finney Blvd,Greenville,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Hunt,231,TX,48,75402,33.104123,-96.088169,R,90,6/1/2015
542591,800236851,Cobblestone Manor Senior Apts.,8201 Sartain Dr,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76120,32.766694,-97.176497,R,85,6/9/2015
542593,800218785,SPICEWOOD CROSSING APTS,2925 Keller Springs Rd,Carrollton,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75006,32.971052,-96.853292,R,94,2/17/2015
542617,800238041,Marquis at Caprock Canyon,4411 Spicewood Springs Rd,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78759,30.373174,-97.758853,R,69,3/24/2015
542619,800226260,WINDSOR CREEK APTS,5301 Chicago Ave,Lubbock,"Lubbock, TX Metropolitan Statistical Area",31180,Lubbock,303,TX,48,79414,33.545764,-101.930816,R,78,3/29/2016
542620,800222112,SPRING OAKS APT HOMES,4317 Shepherd Ln,Balch Springs,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75180,32.710664,-96.614374,R,90,6/3/2015
542698,800021452,UNION ACRES TRUST,818 Cotton Ford Rd,Center,,99999,Shelby,419,TX,48,75935,31.804231,-94.176506,R,96,8/5/2015
542713,800046869,North Star Village Apts,411 Lozano St,Harlingen,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78550,26.206356,-97.699667,R,90,7/21/2015
542768,800218817,WEATHERFORD TOWN CENTER  APTS,2024 Tin Top Rd,Weatherford,"Fort Worth-Arlington, TX Metropolitan Division",23104,Parker,367,TX,48,76086,32.729607,-97.798461,R,87,5/4/2016
542787,800021214,PASADENA INTERFAITH MANOR,2112 Easthaven Dr,Pasadena,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77506,29.693621,-95.184574,R,95,7/27/2015
542822,800020818,Cunningham Manor,2835 Rockwell Dr,Brownsville,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78521,25.933056,-97.479183,R,78,8/12/2015
542831,800210679,The Vistas Apts,125 Crosspoint,Boerne,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Kendall,259,TX,48,78006,29.772354,-98.722046,R,90,6/12/2015
542844,800074078,THE RESERVE ON LAKE GRANBURY,1220 Crawford Ct,Granbury,"Fort Worth-Arlington, TX Metropolitan Division",23104,Hood,221,TX,48,76048,32.437826,-97.770789,R,88,10/27/2015
542845,800237918,LA COSTA VILLAS,12500 Merit Dr,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75251,32.9178,-96.77265,R,84,6/18/2015
542846,800233250,CIENEGA LINDA II APARTMENTS,7614 Laguna Del Mar Ct,Laredo,"Laredo, TX Metropolitan Statistical Area",29700,Webb,479,TX,48,78041,27.576738,-99.462494,R,82,4/8/2015
542848,800226939,Oyster Creek Manor,3505 Fm 1092 Rd,Missouri City,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Fort Bend,157,TX,48,77459,29.569292,-95.563726,R,85,5/8/2015
542849,800231731,CROWN FOREST APARTMENTS,,LUFKIN,"Lufkin, TX Micropolitan Statistical Area",31260,Angelina,005,TX,48,75904,31.3419,-94.7488,T,96,5/28/2015
542850,800225496,Trinity Oaks of Pearland,3033 Pearland Pkwy,Pearland,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Brazoria,039,TX,48,77581,29.554068,-95.264786,R,76,8/4/2015
542853,800234805,Fairmont on San Felipe Apartments,6363 San Felipe St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77057,29.749748,-95.497044,R,75,6/8/2015
542854,800220978,LEGENDS OF EL PASO,200 Desert Pass St,El Paso,"El Paso, TX Metropolitan Statistical Area",21340,El Paso,141,TX,48,79912,31.835025,-106.559437,R,90,10/19/2015
542875,800226686,Retreat at North Bluff Apartments,6212 Crow Ln,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78745,30.197225,-97.772402,R,87,4/28/2015
542912,800021141,NORTHSIDE TERRACE,1901 Northview Circle Dr,Brenham,"Brenham, TX Micropolitan Statistical Area",14780,Washington,477,TX,48,77833,30.185112,-96.402128,R,84,9/8/2015
542950,800233378,Windfield Townhouses,5010 Grove West Blvd,Stafford,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Fort Bend,157,TX,48,77477,29.644022,-95.588999,R,93,5/6/2016
543028,800220006,NORTH FOREST TRAILS,9550 N Wayside Dr,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77028,29.850693,-95.283776,R,73,11/9/2015
543037,800216225,VILLAS of EASTWOOD TERRACE,4700 E Berry St,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76105,32.712753,-97.251892,R,89,5/13/2015
543043,800231729,Madison Park,9801 Meadowglen Ln,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77042,29.732339,-95.544274,R,87,9/21/2015
543046,800214331,Bandera Commons Apts,8120 Mainland Dr,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78240,29.516499,-98.632643,R,72,11/5/2015
543052,800220815,PRAIRIE RANCH APTS,4950 Prairie Ranch Dr,Grand Prairie,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,75052,32.652286,-97.060497,R,75,7/9/2015
543091,800226483,Encore Crossings,,CORPUS CHRISTI,"Corpus Christi, TX Metropolitan Statistical Area",18580,Nueces,355,TX,48,78414,27.690398,-97.367628,R,95,6/22/2015
543105,800021196,GROVE PARK TERRACE APTS.,400 Peters St,Waxahachie,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Ellis,139,TX,48,75165,32.382078,-96.826826,R,86,6/1/2015
543108,800217420,"WINDSOR ESTATES, PHASE II",,TEXAS CITY,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Galveston,167,TX,48,77591,29.3881,-94.9898,T,94,5/29/2015
543112,800238533,HIDDEN LAKES,5333 Fossil Creek Blvd,Haltom City,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76137,32.843115,-97.28386,R,89,6/4/2015
543242,800225235,SUNCHASE SQUARE APARTMENTS,1001 S Guadalupe St,Lockhart,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Caldwell,055,TX,48,78644,29.873373,-97.67316,R,99,8/31/2015
543252,800225390,The Residence at Eagle Pass,3477 Bob Rogers Dr,Eagle Pass,"Eagle Pass, TX Micropolitan Statistical Area",20580,Maverick,323,TX,48,78852,28.71559,-100.455582,R,93,8/24/2015
543269,800235753,LA RISA APARTMENTS,800 Babcock Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78201,29.479149,-98.5521,R,98,9/30/2015
543272,800218954,Rancho Sierra,1327 Mission Grande,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78221,29.294185,-98.475273,R,50,2/22/2016
543280,800219131,CHAMPIONS COVE,1600 S Main St,Duncanville,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75137,32.629803,-96.908153,R,96,5/12/2015
543292,800225417,RIVERBEND APARTMENTS,2500 Junior College Blvd,Wharton,"El Campo, TX Micropolitan Statistical Area",20900,Wharton,481,TX,48,77488,29.330258,-96.08157,R,73,9/28/2015
543300,800239007,THE VINTAGE,7733 Louis Pasteur Dr,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78229,29.509413,-98.568903,R,93,7/29/2015
543359,800020750,Castle Manor Apartments,655 Castle Park Dr,Corpus Christi,"Corpus Christi, TX Metropolitan Statistical Area",18580,Nueces,355,TX,48,78418,27.651892,-97.29378,R,95,8/20/2015
543360,800021029,Laredo Manor,300 E Mann Rd,Laredo,"Laredo, TX Metropolitan Statistical Area",29700,Webb,479,TX,48,78041,27.558856,-99.498333,R,90,2/6/2015
543372,800210401,ENCLAVE AT COPPERFIELD,15503 Fm 529 Rd,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77095,29.879064,-95.641253,R,95,3/11/2015
543373,800212551,ENCLAVE AT QUAIL CROSSING II APARTMENTS,5000 Watkins Way,Friendswood,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77546,29.546273,-95.191838,R,88,6/5/2015
543466,800238558,PARK AVENUE AT BOULDER CREEK,11575 Pearland Pkwy,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77089,29.596564,-95.265964,R,93,8/26/2015
543496,800216082,The Villas of Costa Dorada Apts,3007 SE Military Dr,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78223,29.351967,-98.445328,R,48,6/11/2015
543528,800216354,NORTH PARK APTS,5601 Central Fwy,Wichita Falls,"Wichita Falls, TX Metropolitan Statistical Area",48660,Wichita,485,TX,48,76305,33.984492,-98.539829,R,75,10/1/2015
543631,800238925,ASHBY PLACE TOWNHOMES,1350 Wonder World Dr,San Marcos,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Hays,209,TX,48,78666,29.849721,-97.944932,R,89,9/10/2015
543676,800214349,Dominion Park Apts,9835 Fredericksburg Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78240,29.531256,-98.576449,R,88,8/28/2015
