source,sumlevel,geoid,name,st,cnty,T1_est1,T1_est2,T1_est3,T1_est4,T1_est5,T1_est6,T1_est7,T1_est8,T1_est9,T1_est10,T1_est11,T1_est12,T1_est13,T1_est14,T1_est15,T1_est16,T1_est17,T1_est18,T1_est19,T1_est20,T1_est21,T1_est22,T1_est23,T1_est24,T1_est25,T1_est26,T1_est27,T1_est28,T1_est29,T1_est30,T1_est31,T1_est32,T1_est33,T1_est34,T1_est35,T1_est36,T1_est37,T1_est38,T1_est39,T1_est40,T1_est41,T1_est42,T1_est43,T1_est44,T1_est45,T1_est46,T1_est47,T1_est48,T1_est49,T1_est50,T1_est51,T1_est52,T1_est53,T1_est54,T1_est55,T1_est56,T1_est57,T1_est58,T1_est59,T1_est60,T1_est61,T1_est62,T1_est63,T1_est64,T1_est65,T1_est66,T1_est67,T1_est68,T1_est69,T1_est70,T1_est71,T1_est72,T1_est73,T1_est74,T1_est75,T1_est76,T1_est77,T1_est78,T1_est79,T1_est80,T1_est81,T1_est82,T1_est83,T1_est84,T1_est85,T1_est86,T1_est87,T1_est88,T1_est89,T1_est90,T1_est91,T1_est92,T1_est93,T1_est94,T1_est95,T1_est96,T1_est97,T1_est98,T1_est99,T1_est100,T1_est101,T1_est102,T1_est103,T1_est104,T1_est105,T1_est106,T1_est107,T1_est108,T1_est109,T1_est110,T1_est111,T1_est112,T1_est113,T1_est114,T1_est115,T1_est116,T1_est117,T1_est118,T1_est119,T1_est120,T1_est121,T1_est122,T1_est123,T1_est124,T1_est125,T1_est126,T1_est127,T1_est128,T1_est129,T1_est130,T1_est131,T1_est132,T1_est133,T1_est134,T1_est135,T1_est136,T1_est137,T1_est138,T1_est139,T1_est140,T1_est141,T1_est142,T1_est143,T1_est144,T1_est145,T1_est146,T1_est147,T1_est148,T1_est149,T1_est150,T1_est151,T1_est152,T1_est153,T1_est154,T1_est155,T1_est156,T1_est157,T1_est158,T1_est159,T1_est160,T1_est161,T1_est162,T1_est163,T1_est164,T1_est165,T1_est166,T1_est167,T1_est168,T1_est169,T1_est170,T1_est171,T1_est172,T1_est173,T1_est174,T1_est175,T1_est176,T1_est177,T1_est178,T1_est179,T1_est180,T1_est181,T1_est182,T1_est183,T1_est184,T1_est185,T1_est186,T1_est187,T1_est188,T1_est189,T1_est190,T1_est191,T1_est192,T1_est193,T1_est194,T1_est195,T1_est196,T1_est197,T1_est198,T1_est199,T1_est200,T1_est201,T1_est202,T1_est203,T1_est204,T1_est205,T1_est206,T1_est207,T1_est208,T1_est209,T1_est210,T1_est211,T1_est212,T1_est213,T1_est214,T1_est215,T1_est216,T1_est217,T1_est218,T1_est219,T1_est220,T1_est221,T1_est222,T1_est223,T1_est224,T1_est225,T1_est226,T1_est227,T1_est228,T1_est229,T1_est230,T1_est231,T1_est232,T1_est233,T1_est234,T1_est235,T1_est236,T1_est237,T1_est238,T1_est239,T1_est240,T1_est241,T1_est242,T1_est243,T1_est244,T1_est245,T1_est246,T1_est247,T1_est248,T1_est249,T1_moe1,T1_moe2,T1_moe3,T1_moe4,T1_moe5,T1_moe6,T1_moe7,T1_moe8,T1_moe9,T1_moe10,T1_moe11,T1_moe12,T1_moe13,T1_moe14,T1_moe15,T1_moe16,T1_moe17,T1_moe18,T1_moe19,T1_moe20,T1_moe21,T1_moe22,T1_moe23,T1_moe24,T1_moe25,T1_moe26,T1_moe27,T1_moe28,T1_moe29,T1_moe30,T1_moe31,T1_moe32,T1_moe33,T1_moe34,T1_moe35,T1_moe36,T1_moe37,T1_moe38,T1_moe39,T1_moe40,T1_moe41,T1_moe42,T1_moe43,T1_moe44,T1_moe45,T1_moe46,T1_moe47,T1_moe48,T1_moe49,T1_moe50,T1_moe51,T1_moe52,T1_moe53,T1_moe54,T1_moe55,T1_moe56,T1_moe57,T1_moe58,T1_moe59,T1_moe60,T1_moe61,T1_moe62,T1_moe63,T1_moe64,T1_moe65,T1_moe66,T1_moe67,T1_moe68,T1_moe69,T1_moe70,T1_moe71,T1_moe72,T1_moe73,T1_moe74,T1_moe75,T1_moe76,T1_moe77,T1_moe78,T1_moe79,T1_moe80,T1_moe81,T1_moe82,T1_moe83,T1_moe84,T1_moe85,T1_moe86,T1_moe87,T1_moe88,T1_moe89,T1_moe90,T1_moe91,T1_moe92,T1_moe93,T1_moe94,T1_moe95,T1_moe96,T1_moe97,T1_moe98,T1_moe99,T1_moe100,T1_moe101,T1_moe102,T1_moe103,T1_moe104,T1_moe105,T1_moe106,T1_moe107,T1_moe108,T1_moe109,T1_moe110,T1_moe111,T1_moe112,T1_moe113,T1_moe114,T1_moe115,T1_moe116,T1_moe117,T1_moe118,T1_moe119,T1_moe120,T1_moe121,T1_moe122,T1_moe123,T1_moe124,T1_moe125,T1_moe126,T1_moe127,T1_moe128,T1_moe129,T1_moe130,T1_moe131,T1_moe132,T1_moe133,T1_moe134,T1_moe135,T1_moe136,T1_moe137,T1_moe138,T1_moe139,T1_moe140,T1_moe141,T1_moe142,T1_moe143,T1_moe144,T1_moe145,T1_moe146,T1_moe147,T1_moe148,T1_moe149,T1_moe150,T1_moe151,T1_moe152,T1_moe153,T1_moe154,T1_moe155,T1_moe156,T1_moe157,T1_moe158,T1_moe159,T1_moe160,T1_moe161,T1_moe162,T1_moe163,T1_moe164,T1_moe165,T1_moe166,T1_moe167,T1_moe168,T1_moe169,T1_moe170,T1_moe171,T1_moe172,T1_moe173,T1_moe174,T1_moe175,T1_moe176,T1_moe177,T1_moe178,T1_moe179,T1_moe180,T1_moe181,T1_moe182,T1_moe183,T1_moe184,T1_moe185,T1_moe186,T1_moe187,T1_moe188,T1_moe189,T1_moe190,T1_moe191,T1_moe192,T1_moe193,T1_moe194,T1_moe195,T1_moe196,T1_moe197,T1_moe198,T1_moe199,T1_moe200,T1_moe201,T1_moe202,T1_moe203,T1_moe204,T1_moe205,T1_moe206,T1_moe207,T1_moe208,T1_moe209,T1_moe210,T1_moe211,T1_moe212,T1_moe213,T1_moe214,T1_moe215,T1_moe216,T1_moe217,T1_moe218,T1_moe219,T1_moe220,T1_moe221,T1_moe222,T1_moe223,T1_moe224,T1_moe225,T1_moe226,T1_moe227,T1_moe228,T1_moe229,T1_moe230,T1_moe231,T1_moe232,T1_moe233,T1_moe234,T1_moe235,T1_moe236,T1_moe237,T1_moe238,T1_moe239,T1_moe240,T1_moe241,T1_moe242,T1_moe243,T1_moe244,T1_moe245,T1_moe246,T1_moe247,T1_moe248,T1_moe249
2013thru2017,50,05000US48297,"Live Oak County, Texas",48,297,3585,2960,420,75,20,0,0,0,0,55,0,85,75,0,0,0,0,10,0,70,60,0,0,0,0,10,0,25,15,0,0,0,0,10,0,165,115,0,0,0,0,55,0,2515,85,55,0,0,0,0,30,0,235,115,0,0,0,0,115,0,445,325,0,0,0,0,120,0,170,135,0,0,0,0,40,0,1580,1335,0,0,0,0,210,35,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,200,55,10,4,0,0,0,40,0,80,75,0,0,0,0,10,0,50,50,0,0,0,0,4,0,4,0,0,0,0,0,4,0,10,10,0,0,0,0,0,0,420,30,20,0,0,0,0,10,0,65,45,0,0,0,0,20,0,50,15,0,0,0,0,30,0,15,0,0,0,0,0,15,0,260,200,0,10,0,0,50,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,259,126,50,25,21,21,21,21,42,21,73,71,21,21,21,21,14,21,47,46,21,21,21,21,15,21,25,24,21,21,21,21,13,21,79,67,21,21,21,21,35,21,247,50,45,21,21,21,21,33,21,83,83,21,21,21,21,48,21,141,116,21,21,21,21,69,21,79,70,21,21,21,21,29,21,214,210,21,21,21,21,76,57,33,33,33,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,181,86,37,14,7,21,21,21,34,21,58,54,21,21,21,21,14,21,42,39,21,21,21,21,8,21,9,21,21,21,21,21,9,21,15,15,21,21,21,21,21,21,151,30,25,21,21,21,21,22,21,50,45,21,21,21,21,20,21,31,19,21,21,21,21,25,21,20,21,21,21,21,21,20,21,96,78,21,15,21,21,40,21,15,15,21,21,21,21,21,15,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2013thru2017,50,05000US48299,"Llano County, Texas",48,299,8680,6645,1360,310,300,0,0,0,0,10,0,290,280,0,0,0,0,10,0,420,380,0,0,0,0,45,0,170,165,0,0,0,0,4,0,170,170,0,0,0,0,0,0,5200,30,30,0,0,0,0,0,0,360,345,0,0,0,0,20,0,655,595,0,0,15,0,40,0,375,365,0,0,0,0,10,0,3780,3530,40,0,10,0,145,50,85,85,80,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035,1010,265,245,0,0,0,0,20,0,370,275,0,0,0,0,95,0,175,160,0,0,0,0,15,0,120,100,0,0,0,0,0,20,80,25,0,0,0,0,25,35,980,45,45,0,0,0,0,0,0,145,145,0,0,0,0,0,0,215,200,0,0,0,0,0,15,190,165,0,0,0,0,20,0,385,340,0,0,0,0,40,4,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,391,263,129,127,25,25,25,25,15,25,104,104,25,25,25,25,23,25,161,153,25,25,25,25,57,25,110,111,25,25,25,25,2,25,66,66,25,25,25,25,25,25,317,32,32,25,25,25,25,25,25,150,140,25,25,25,25,31,25,162,151,25,25,37,25,44,25,103,99,25,25,25,25,15,25,237,262,67,25,19,25,93,51,64,64,59,25,7,25,25,14,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,302,238,134,131,25,25,25,25,35,25,160,128,25,25,25,25,88,25,84,85,25,25,25,25,31,25,98,86,25,25,25,25,25,55,60,40,25,25,25,25,33,36,199,47,47,25,25,25,25,25,25,73,73,25,25,25,25,25,25,119,108,25,25,25,25,25,41,118,112,25,25,25,25,45,25,132,116,25,25,25,25,52,11,52,52,52,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2013thru2017,50,05000US48301,"Loving County, Texas",48,301,30,15,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,3,13,13,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,1,13,13,13,13,13,13,13,13,1,13,13,13,13,13,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,9,9,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48303,"Lubbock County, Texas",48,303,110275,61695,12250,2830,1410,350,40,0,0,965,60,2125,1255,170,25,0,0,665,15,2565,1530,160,25,0,0,815,35,1445,875,100,50,0,0,380,40,3290,2375,85,90,4,0,700,35,49075,365,175,25,15,0,0,155,0,1925,890,145,15,0,0,875,0,4450,2495,320,20,0,0,1545,70,4770,2905,205,15,10,0,1625,10,37565,28195,1255,595,200,20,6945,365,365,365,315,0,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48580,25095,8190,4100,845,215,60,0,2825,145,7315,3615,705,180,0,0,2755,60,6365,2975,440,85,0,0,2720,145,1535,920,160,25,25,0,410,0,1690,800,155,50,30,0,655,0,21960,720,280,185,0,0,4,225,25,860,460,45,10,0,0,345,0,4450,2140,350,120,25,0,1775,40,3370,1905,220,85,10,0,1075,80,12560,7695,1050,335,35,65,3195,185,1530,1530,910,185,105,0,0,310,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,1040,679,322,275,127,47,31,31,177,53,305,205,82,27,31,31,191,18,383,268,90,26,31,31,205,30,247,166,80,63,31,31,149,44,440,341,68,62,3,31,212,41,1030,151,96,42,24,31,31,81,31,259,175,74,25,31,31,178,31,447,317,109,17,31,31,326,52,515,303,87,25,13,31,373,20,974,887,235,143,100,41,523,124,130,130,124,31,31,31,31,45,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1063,1162,667,467,197,113,56,31,449,70,682,466,241,86,31,31,439,54,603,414,137,53,31,31,408,91,274,226,97,33,27,31,162,31,347,218,72,38,46,31,214,31,1042,176,117,105,31,31,12,96,35,218,149,59,14,31,31,155,31,500,388,107,81,33,31,351,48,374,315,123,57,15,31,250,71,805,594,214,134,35,55,447,109,303,303,263,120,65,31,31,132,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2013thru2017,50,05000US48305,"Lynn County, Texas",48,305,2145,1475,245,35,20,0,0,0,0,15,0,50,30,0,0,0,0,20,0,65,55,0,0,0,0,10,0,40,25,0,0,0,0,15,0,50,40,0,0,0,0,10,0,1225,35,0,0,0,0,0,35,0,65,15,0,0,0,0,50,0,200,100,10,0,0,0,95,0,125,75,0,0,0,0,50,0,800,565,25,0,10,0,200,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,175,75,0,0,0,0,0,70,10,50,15,0,0,0,0,35,0,30,4,0,0,0,0,25,0,10,10,0,0,0,0,0,0,10,4,0,0,0,0,4,0,450,130,40,0,0,0,0,95,0,60,20,0,0,0,0,40,0,65,35,0,0,0,0,30,0,40,30,0,0,0,0,10,0,150,80,0,0,0,0,70,0,50,50,10,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,103,51,17,15,19,19,19,19,12,19,28,20,19,19,19,19,24,19,33,32,19,19,19,19,11,19,27,17,19,19,19,19,18,19,22,22,19,19,19,19,12,19,109,23,19,19,19,19,19,23,19,42,14,19,19,19,19,38,19,52,41,16,19,19,19,32,19,43,36,19,19,19,19,23,19,90,66,33,19,18,19,46,1,4,4,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,104,64,54,19,19,19,19,19,49,16,34,13,19,19,19,19,32,19,26,7,19,19,19,19,26,19,10,10,19,19,19,19,19,19,13,12,19,19,19,19,1,19,89,59,24,19,19,19,19,49,19,38,16,19,19,19,19,35,19,40,33,19,19,19,19,24,19,25,23,19,19,19,19,13,19,51,38,19,19,19,19,35,19,48,48,19,19,19,19,19,46,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2013thru2017,50,05000US48307,"McCulloch County, Texas",48,307,3145,2400,460,110,55,0,0,0,0,55,0,110,35,0,0,0,0,75,0,75,75,0,0,4,0,0,0,25,4,0,0,0,0,0,20,140,140,0,0,0,0,0,0,1905,50,35,0,0,0,0,15,0,110,65,0,0,0,0,45,0,305,85,0,0,0,0,220,0,250,95,0,0,0,0,150,4,1195,955,35,0,0,0,170,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,340,150,130,0,0,0,0,25,0,140,45,20,0,0,0,75,0,15,15,0,0,0,0,0,0,15,0,0,0,0,0,15,0,15,15,0,0,0,0,0,0,365,10,10,0,0,0,0,0,0,75,25,0,0,0,0,35,15,85,65,0,0,0,0,10,10,45,45,0,0,0,0,0,0,145,120,0,0,0,0,25,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,212,126,49,31,19,19,19,19,42,19,89,32,19,19,19,19,82,19,47,48,19,19,5,19,19,19,32,14,19,19,19,19,19,32,85,85,19,19,19,19,19,19,184,31,25,19,19,19,19,17,19,62,53,19,19,19,19,36,19,113,43,19,19,19,19,105,19,103,56,19,19,19,19,93,5,185,159,34,19,19,19,79,36,33,33,33,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,175,137,87,80,19,19,19,19,27,19,100,36,41,19,19,19,90,19,26,26,19,19,19,19,19,19,23,19,19,19,19,19,23,19,16,16,19,19,19,19,19,19,110,15,15,19,19,19,19,19,19,47,24,19,19,19,19,37,23,53,50,19,19,19,19,13,19,42,42,19,19,19,19,19,19,71,59,19,19,19,19,38,19,57,57,57,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2013thru2017,50,05000US48309,"McLennan County, Texas",48,309,88210,51140,10735,2200,1175,410,40,15,0,545,15,2835,1335,340,30,0,0,1100,35,2490,1465,265,30,0,0,725,4,970,605,100,35,0,0,230,0,2240,1565,140,35,30,0,465,0,40135,330,150,40,0,0,0,110,25,1805,1100,245,0,0,0,420,40,5135,3050,445,50,25,0,1485,80,3730,2450,415,4,0,0,860,0,29135,23280,1815,325,25,4,3320,365,275,275,220,45,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37070,18185,7385,3120,2310,95,4,0,1770,85,5215,2225,1450,45,10,0,1340,140,4205,2185,985,155,25,0,760,100,645,390,100,0,0,0,155,0,730,505,45,10,0,0,120,50,17750,1095,265,615,0,0,0,210,0,1020,370,305,0,0,0,340,4,3655,1875,820,15,0,10,910,30,3230,1745,905,25,4,0,410,140,8755,5665,1410,145,35,0,1385,115,1135,1135,610,210,180,15,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,886,639,261,207,152,39,18,31,156,20,390,218,102,31,31,31,246,34,311,247,111,29,31,31,177,15,188,153,67,42,31,31,78,31,312,238,69,36,35,31,158,31,803,96,62,32,31,31,31,59,31,198,179,74,31,31,31,109,43,410,314,157,39,22,31,260,68,377,298,141,2,31,31,173,31,795,665,281,114,21,10,337,141,98,98,84,35,31,31,31,14,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,885,882,605,354,399,60,16,31,331,74,462,325,304,36,15,31,243,128,547,392,274,143,30,31,219,64,175,138,81,31,31,31,97,31,212,141,43,14,31,31,99,56,755,246,99,236,31,31,31,106,31,189,119,142,31,31,31,124,15,404,316,231,29,31,15,222,31,413,283,255,39,15,31,191,133,627,483,304,89,42,31,290,90,249,249,181,123,85,23,31,61,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2013thru2017,50,05000US48311,"McMullen County, Texas",48,311,195,145,30,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,4,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,100,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,15,15,0,0,0,0,0,0,4,4,0,0,0,0,0,0,75,40,0,0,0,0,35,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,35,4,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,20,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,50,23,8,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,21,19,13,13,13,13,13,13,5,5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,42,13,13,13,13,13,13,13,13,11,11,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,38,23,13,13,13,13,30,13,16,16,13,13,13,13,13,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27,27,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27,27,13,13,13,13,13,13,21,7,13,13,13,13,13,7,13,3,13,13,13,13,13,3,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,12,13,17,8,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48313,"Madison County, Texas",48,313,4175,3070,915,245,180,55,0,0,0,10,0,115,70,40,0,0,0,4,0,350,210,70,0,0,0,70,0,45,15,0,0,0,0,30,0,165,60,50,0,0,0,55,0,2130,50,45,4,0,0,0,4,0,140,95,20,0,0,0,25,0,260,240,4,0,0,0,4,15,230,220,4,0,0,0,4,0,1450,1205,85,0,0,0,150,10,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,470,110,75,20,0,0,0,15,0,120,85,30,0,0,0,0,4,75,30,40,0,0,0,10,0,55,55,0,0,0,0,0,0,110,65,0,45,0,0,0,0,605,50,35,15,0,0,0,0,0,100,70,25,0,0,0,4,4,125,110,10,0,0,0,4,0,70,60,0,0,0,0,4,4,265,230,15,0,0,0,15,0,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,221,164,109,99,38,21,21,21,13,21,51,40,34,21,21,21,2,21,115,87,59,21,21,21,62,21,40,13,21,21,21,21,38,21,80,42,41,21,21,21,51,21,196,46,44,7,21,21,21,2,21,64,54,28,21,21,21,33,21,78,71,12,21,21,21,8,21,72,71,10,21,21,21,9,21,160,147,48,21,21,21,71,12,25,25,25,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,185,146,62,51,28,21,21,21,28,21,77,68,39,21,21,21,21,2,63,32,49,21,21,21,15,21,77,77,21,21,21,21,21,21,70,59,21,57,21,21,21,21,136,47,39,31,21,21,21,21,21,79,73,29,21,21,21,8,10,60,58,15,21,21,21,16,21,51,52,21,21,21,21,9,6,105,105,22,21,21,21,29,21,41,41,21,41,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2013thru2017,50,05000US48315,"Marion County, Texas",48,315,4455,3530,690,230,105,130,0,0,0,0,0,130,90,20,0,0,0,0,15,95,85,10,0,0,0,0,0,100,40,60,0,0,0,0,0,140,100,40,0,0,0,0,0,2770,140,75,65,0,0,0,0,0,285,230,55,0,0,0,0,0,425,240,135,0,15,0,35,0,355,265,45,0,10,10,25,0,1570,1305,200,0,4,0,45,10,65,65,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,515,235,110,125,0,0,0,0,0,110,85,20,0,0,0,0,4,135,110,25,0,0,0,0,0,4,4,0,0,0,0,0,0,30,25,4,0,0,0,0,0,410,40,20,15,0,4,0,0,0,60,25,35,0,0,0,0,0,150,100,55,0,0,0,0,0,40,30,0,0,0,0,10,0,125,55,40,0,0,0,30,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,221,163,95,71,76,21,21,21,21,21,63,65,16,21,21,21,21,25,67,65,17,21,21,21,21,21,61,30,52,21,21,21,21,21,80,66,41,21,21,21,21,21,231,77,60,53,21,21,21,21,21,95,90,44,21,21,21,21,21,99,80,71,21,22,21,35,21,106,92,37,21,14,14,22,21,204,167,88,21,12,21,36,21,45,45,43,15,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,187,165,84,63,62,21,21,21,21,21,81,75,31,21,21,21,21,11,93,83,28,21,21,21,21,21,4,4,21,21,21,21,21,21,39,36,14,21,21,21,21,21,125,32,24,18,21,6,21,21,21,40,34,32,21,21,21,21,21,79,63,51,21,21,21,21,21,31,28,21,21,21,21,17,21,61,41,40,21,21,21,35,21,6,6,21,6,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
