source,sumlevel,geoid,name,st,cnty,T9_est1,T9_est2,T9_est3,T9_est4,T9_est5,T9_est6,T9_est7,T9_est8,T9_est9,T9_est10,T9_est11,T9_est12,T9_est13,T9_est14,T9_est15,T9_est16,T9_est17,T9_est18,T9_est19,T9_est20,T9_est21,T9_est22,T9_est23,T9_est24,T9_est25,T9_est26,T9_est27,T9_est28,T9_est29,T9_est30,T9_est31,T9_est32,T9_est33,T9_est34,T9_est35,T9_est36,T9_est37,T9_est38,T9_est39,T9_est40,T9_est41,T9_est42,T9_est43,T9_est44,T9_est45,T9_est46,T9_est47,T9_est48,T9_est49,T9_est50,T9_est51,T9_est52,T9_est53,T9_est54,T9_est55,T9_est56,T9_est57,T9_est58,T9_est59,T9_est60,T9_est61,T9_est62,T9_est63,T9_est64,T9_est65,T9_est66,T9_est67,T9_est68,T9_est69,T9_est70,T9_est71,T9_est72,T9_est73,T9_moe1,T9_moe2,T9_moe3,T9_moe4,T9_moe5,T9_moe6,T9_moe7,T9_moe8,T9_moe9,T9_moe10,T9_moe11,T9_moe12,T9_moe13,T9_moe14,T9_moe15,T9_moe16,T9_moe17,T9_moe18,T9_moe19,T9_moe20,T9_moe21,T9_moe22,T9_moe23,T9_moe24,T9_moe25,T9_moe26,T9_moe27,T9_moe28,T9_moe29,T9_moe30,T9_moe31,T9_moe32,T9_moe33,T9_moe34,T9_moe35,T9_moe36,T9_moe37,T9_moe38,T9_moe39,T9_moe40,T9_moe41,T9_moe42,T9_moe43,T9_moe44,T9_moe45,T9_moe46,T9_moe47,T9_moe48,T9_moe49,T9_moe50,T9_moe51,T9_moe52,T9_moe53,T9_moe54,T9_moe55,T9_moe56,T9_moe57,T9_moe58,T9_moe59,T9_moe60,T9_moe61,T9_moe62,T9_moe63,T9_moe64,T9_moe65,T9_moe66,T9_moe67,T9_moe68,T9_moe69,T9_moe70,T9_moe71,T9_moe72,T9_moe73
2013thru2017,50,05000US48079,"Cochran County, Texas",48,79,1000,760,375,310,45,10,4,20,10,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,365,355,4,4,4,4,4,0,0,0,240,100,80,4,15,0,20,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,40,25,40,10,0,0,0,0,0,67,61,45,48,19,13,13,14,12,11,13,13,13,13,13,13,13,5,5,13,13,13,13,13,13,13,13,44,43,8,13,1,13,13,13,13,13,59,35,28,6,22,13,18,17,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,42,19,17,29,16,13,13,13,13,13
2013thru2017,50,05000US48081,"Coke County, Texas",48,81,1575,1120,930,820,55,55,0,0,0,0,0,0,4,4,0,0,0,10,10,0,0,0,0,0,0,0,0,165,160,4,4,0,10,4,4,0,0,455,365,225,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,50,10,25,0,0,0,0,0,0,97,81,75,75,26,33,13,13,13,13,13,13,6,6,13,13,13,15,15,13,13,13,13,13,13,13,13,42,40,5,3,13,13,13,14,13,13,89,81,64,37,44,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,48,37,14,29,13,13,13,13,13,13
2013thru2017,50,05000US48083,"Coleman County, Texas",48,83,3470,2465,2165,1670,240,235,25,35,35,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,225,200,10,15,0,30,30,0,0,4,1005,740,435,150,125,35,30,4,25,0,0,10,10,0,0,0,10,0,10,0,0,0,0,0,0,0,215,175,15,25,0,0,0,0,0,0,238,205,205,199,111,83,22,37,37,19,19,19,19,19,19,19,19,15,15,19,19,19,19,19,19,19,19,68,67,14,21,19,35,34,19,19,6,185,160,133,69,76,23,22,10,24,19,19,14,14,19,19,19,18,19,18,19,19,19,19,19,19,19,78,90,27,26,19,19,19,19,19,19
2013thru2017,50,05000US48085,"Collin County, Texas",48,85,323905,212555,150890,123125,16790,9555,1420,12120,9520,1635,860,110,26235,21500,2760,1720,255,765,670,75,20,0,70,65,0,4,0,19170,13975,3050,2085,65,3305,2610,290,380,20,111350,60550,36550,13115,9940,940,17885,9710,3890,3960,325,12330,8855,1235,1710,530,335,250,40,35,10,125,90,15,20,0,17130,9035,4715,3235,140,3005,1720,625,595,60,1314,1950,1633,1654,979,734,277,622,531,357,191,67,640,635,403,291,110,143,138,46,23,31,45,43,31,11,31,837,806,374,310,52,319,287,146,129,22,1668,1437,1219,1004,770,265,831,717,466,496,185,637,573,246,317,158,111,101,38,27,15,46,45,18,22,31,856,773,533,472,75,397,290,176,205,58
2013thru2017,50,05000US48087,"Collingsworth County, Texas",48,87,1100,885,630,560,15,55,0,30,30,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,210,195,0,10,4,4,4,0,0,0,215,145,125,15,4,0,40,0,15,25,0,0,0,0,0,0,10,4,10,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,79,78,78,72,18,34,13,19,19,13,13,13,13,13,13,13,13,18,18,13,13,13,13,13,13,13,13,47,49,13,15,8,5,5,13,13,13,74,57,56,14,8,13,31,13,23,24,13,13,13,13,13,13,17,3,15,13,13,13,13,13,13,13,30,30,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48089,"Colorado County, Texas",48,89,7605,6240,4545,3880,365,190,105,620,420,105,100,0,4,4,0,0,0,30,0,0,30,0,0,0,0,0,0,1030,880,115,20,20,10,10,0,0,0,1365,545,385,115,35,4,325,180,85,45,15,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,475,380,75,15,0,15,0,0,15,0,349,343,218,218,119,86,90,143,126,75,72,25,20,20,25,25,25,48,25,25,48,25,25,25,25,25,25,176,172,76,25,33,16,16,25,25,25,269,173,134,107,30,13,107,90,65,40,27,12,25,12,25,25,25,25,25,25,25,25,25,25,25,25,168,145,80,22,25,11,25,25,11,25
2013thru2017,50,05000US48091,"Comal County, Texas",48,91,47255,35605,28450,23395,2980,1875,205,710,610,80,20,0,160,145,10,4,0,25,25,0,0,0,15,15,0,0,0,5815,4635,625,535,20,425,325,65,30,0,11650,7395,4150,1765,1300,185,215,150,65,0,0,120,100,25,0,0,0,0,0,0,0,0,0,0,0,0,3625,2150,740,700,35,290,160,60,70,0,579,685,608,676,371,278,94,111,120,60,30,31,69,67,17,28,31,31,31,31,31,31,30,30,31,31,31,394,361,183,172,31,135,130,50,29,31,670,542,415,349,257,100,95,91,48,31,31,77,79,32,31,31,31,31,31,31,31,31,31,31,31,31,435,365,249,230,54,135,115,55,48,31
2013thru2017,50,05000US48093,"Comanche County, Texas",48,93,5105,4000,3195,2580,330,205,75,30,30,0,0,0,30,20,0,4,4,30,20,10,4,0,0,0,0,0,0,715,590,45,65,15,0,0,0,0,0,1105,795,540,125,80,50,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,215,30,40,4,15,15,0,0,0,236,252,173,187,74,82,55,35,35,21,21,21,23,23,21,11,6,30,21,13,14,21,21,21,21,21,21,131,123,45,77,23,21,21,21,21,21,186,157,130,85,48,49,16,21,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,117,101,33,51,10,21,21,21,21,21
2013thru2017,50,05000US48095,"Concho County, Texas",48,95,790,565,420,355,40,30,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,80,45,4,0,4,4,0,4,0,225,160,115,15,25,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,65,45,15,0,4,0,0,0,0,0,115,103,82,69,27,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,50,41,32,18,13,2,13,13,13,13,64,52,47,19,25,14,13,13,13,13,13,13,13,13,13,13,6,6,13,13,13,13,13,13,13,13,34,29,17,13,2,13,13,13,13,13
2013thru2017,50,05000US48097,"Cooke County, Texas",48,97,15185,10455,9130,7695,1025,380,25,175,140,20,20,0,60,40,20,0,0,125,115,4,4,0,10,10,0,0,0,915,715,115,80,0,45,35,4,4,0,4730,3455,2330,560,465,100,225,95,110,15,0,120,15,90,10,4,40,40,0,0,0,25,25,0,0,0,795,490,180,125,0,75,45,10,15,0,343,440,338,328,185,103,27,49,48,29,22,28,46,38,35,28,28,52,53,17,28,28,15,15,28,28,28,224,180,69,81,28,28,29,4,7,28,486,358,288,174,130,74,72,64,62,17,28,84,21,79,19,3,44,44,28,28,28,36,36,28,28,28,209,187,114,73,28,63,50,15,33,28
2013thru2017,50,05000US48099,"Coryell County, Texas",48,99,22425,12915,9820,8325,900,540,55,955,735,155,65,0,205,165,20,10,4,45,45,0,0,0,25,25,0,0,0,1570,1040,395,130,4,305,230,25,50,0,9510,5985,3550,1485,855,90,1175,850,220,100,4,100,40,15,20,20,65,60,4,4,0,100,60,30,10,0,1665,910,480,240,35,410,240,85,65,20,523,453,414,411,150,167,33,147,130,70,57,31,65,55,24,17,12,31,31,31,31,31,27,27,31,31,31,225,198,144,77,3,104,78,24,59,31,597,421,382,261,174,61,210,194,69,53,13,64,34,21,21,32,61,61,4,10,31,27,30,33,14,31,295,215,153,121,42,140,109,64,50,22
2013thru2017,50,05000US48101,"Cottle County, Texas",48,101,665,435,290,270,15,4,0,10,4,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,135,100,35,0,0,0,0,0,0,0,230,80,50,25,4,4,75,65,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,25,10,4,15,20,0,10,10,0,71,69,56,53,12,10,13,14,12,13,7,13,13,13,13,13,13,3,3,13,13,13,13,13,13,13,13,57,50,28,13,13,13,13,13,13,13,64,32,26,27,1,1,51,47,13,23,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,34,26,19,13,26,23,13,15,17,13
2013thru2017,50,05000US48103,"Crane County, Texas",48,103,1480,1160,545,490,15,30,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,540,25,35,0,4,4,0,0,0,320,105,65,25,10,4,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,135,10,50,0,0,0,0,0,0,70,78,52,50,20,29,14,8,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,71,73,22,24,13,7,7,13,13,13,78,38,29,23,15,10,21,21,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,72,62,20,37,13,13,13,13,13,13
2013thru2017,50,05000US48105,"Crockett County, Texas",48,105,1410,1025,395,345,0,50,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,545,60,4,0,0,0,0,0,0,385,190,125,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,115,25,55,0,0,0,0,0,0,128,147,91,77,13,51,13,33,33,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,123,127,61,17,13,13,13,13,13,13,138,94,82,23,56,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,109,71,34,66,13,13,13,13,13,13
2013thru2017,50,05000US48107,"Crosby County, Texas",48,107,2065,1415,820,715,70,30,4,30,15,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,440,55,45,4,15,15,0,0,0,650,215,190,4,25,0,55,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,260,60,40,15,0,0,0,0,0,100,119,65,67,36,23,7,23,15,18,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,70,64,30,31,13,26,26,19,19,19,91,46,48,3,21,19,30,26,22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,76,63,35,24,15,19,19,19,19,19
2013thru2017,50,05000US48109,"Culberson County, Texas",48,109,735,490,95,85,10,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,385,340,10,35,0,4,4,0,0,0,245,65,30,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,110,35,35,0,4,4,0,0,0,98,79,41,40,14,1,13,13,13,13,13,13,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,72,71,14,24,13,10,10,13,13,13,63,44,22,34,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,48,44,24,23,13,15,15,13,13,13
2013thru2017,50,05000US48111,"Dallam County, Texas",48,111,2430,1450,1025,930,40,50,4,20,20,0,0,0,15,4,0,10,0,0,0,0,0,0,0,0,0,0,0,390,330,60,4,0,4,4,0,0,0,980,595,420,75,85,15,40,40,0,0,0,4,0,0,4,0,4,4,4,0,0,0,0,0,0,0,325,305,20,4,0,10,10,0,0,0,143,148,118,127,30,28,4,29,29,19,19,19,14,6,19,13,19,19,19,19,19,19,19,19,19,19,19,77,72,46,8,19,6,6,19,19,19,169,120,120,56,48,25,49,49,19,19,19,3,19,19,3,19,4,5,8,19,19,19,19,19,19,19,117,110,34,3,19,17,17,19,19,19
2013thru2017,50,05000US48113,"Dallas County, Texas",48,113,906180,457250,221420,177865,23945,17885,1725,78665,55785,13210,8520,1145,25385,19565,3485,2240,90,940,730,125,90,0,110,110,0,0,0,125165,89400,21595,13285,885,5570,4110,730,700,30,448930,134830,84430,25405,22915,2085,139865,63865,33410,37030,5560,26735,17480,3985,4140,1130,880,455,135,285,4,285,175,90,20,0,136155,71470,36430,26090,2165,10180,5395,2390,2190,210,2127,3980,1962,2003,984,817,272,1615,1489,907,585,285,789,703,381,335,67,156,149,65,43,31,68,68,31,31,31,1836,1644,1047,814,229,482,413,170,216,36,3635,2023,1657,1066,959,314,2197,1604,1313,1473,601,883,760,514,423,241,185,118,78,114,31,86,82,76,32,31,2117,1788,1132,1183,398,723,527,385,395,97
2013thru2017,50,05000US48115,"Dawson County, Texas",48,115,4340,3085,1535,1310,90,125,10,40,30,10,0,0,20,0,0,20,0,10,4,0,10,0,0,0,0,0,0,1480,1220,140,100,15,4,4,0,0,0,1255,530,420,70,30,10,35,20,15,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,4,685,470,130,65,25,0,0,0,0,0,185,214,145,129,46,78,14,20,24,18,21,21,11,21,21,11,21,19,4,21,16,21,21,21,21,21,21,168,155,73,54,30,21,21,21,21,21,200,157,163,63,29,18,37,25,22,21,21,5,21,5,21,21,21,21,21,21,21,4,21,21,21,4,155,126,100,57,37,21,21,21,21,21
2013thru2017,50,05000US48117,"Deaf Smith County, Texas",48,117,6120,3980,1585,1355,110,110,15,4,4,0,0,0,20,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2355,2140,150,50,10,15,15,0,0,0,2140,500,420,15,60,10,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,1080,180,295,50,10,10,0,0,0,178,192,128,136,64,53,19,4,4,21,21,21,11,14,5,21,21,21,21,21,21,21,21,21,21,21,21,196,203,79,45,15,21,21,21,21,21,238,105,95,24,42,15,27,27,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,210,199,84,87,39,16,16,21,21,21
2013thru2017,50,05000US48119,"Delta County, Texas",48,119,2035,1570,1395,1145,130,120,0,40,30,0,10,4,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,85,80,4,0,0,40,40,0,0,0,465,345,180,60,100,0,105,55,25,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,10,0,0,0,0,0,0,0,86,110,97,115,58,55,19,31,22,19,16,19,4,4,19,19,19,23,23,19,19,19,19,19,19,19,19,58,60,11,19,19,16,16,19,19,19,91,82,56,31,47,19,38,32,21,21,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,21,9,20,19,19,19,19,19,19,19
2013thru2017,50,05000US48121,"Denton County, Texas",48,121,275165,177520,130945,107605,15095,7835,410,10330,7840,1820,640,30,13055,10085,1780,1140,45,580,490,25,65,0,50,50,0,0,0,19740,14260,3785,1600,95,2820,2410,280,125,10,97640,52835,31050,11035,10125,625,17070,8905,4545,3370,245,5520,2850,1105,1010,555,275,155,65,55,0,150,75,25,45,0,18880,10485,4020,4005,365,2915,1440,965,460,50,1154,1422,1273,1332,771,577,100,539,543,352,184,28,443,481,285,180,35,160,137,25,60,31,43,43,31,31,31,770,836,621,288,93,337,306,118,66,14,1421,1450,1112,673,823,169,845,716,472,501,114,465,365,218,213,190,104,69,65,46,31,85,51,28,68,31,890,823,522,518,201,486,267,285,156,58
2013thru2017,50,05000US48123,"DeWitt County, Texas",48,123,7260,5465,3795,3285,250,240,25,315,225,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,1140,105,65,0,50,45,0,4,0,1795,720,495,165,55,4,365,90,105,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,505,130,50,20,4,4,0,0,0,270,241,193,221,72,104,23,130,125,38,37,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,153,168,53,45,25,53,50,25,8,25,246,136,114,83,39,17,158,98,85,126,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,139,117,88,45,18,2,2,25,25,25
2013thru2017,50,05000US48125,"Dickens County, Texas",48,125,830,595,475,425,25,20,4,20,4,0,10,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,100,85,4,10,0,0,0,0,0,0,235,160,130,20,4,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,0,20,0,0,0,0,0,0,74,59,54,52,17,12,16,15,12,13,16,13,13,13,13,13,13,1,1,13,13,13,13,13,13,13,13,24,25,5,15,13,13,13,13,13,13,60,42,40,20,1,5,13,10,13,13,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,38,36,13,18,13,13,13,13,13,13
2013thru2017,50,05000US48127,"Dimmit County, Texas",48,127,3475,2450,585,530,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,1615,95,150,4,0,0,0,0,0,1030,75,55,0,0,20,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,930,630,110,195,0,0,0,0,0,0,224,270,137,139,76,6,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,235,228,76,108,21,21,21,21,21,21,260,63,50,21,21,39,21,21,21,21,21,37,37,21,21,21,21,21,21,21,21,21,21,21,21,21,251,231,90,114,21,21,21,21,21,21
2013thru2017,50,05000US48129,"Donley County, Texas",48,129,1230,915,825,735,30,60,0,50,30,0,20,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,30,30,0,0,0,10,10,0,0,0,315,240,155,35,55,0,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,15,0,0,0,0,0,0,0,83,70,64,64,14,27,13,32,26,13,24,13,13,13,13,13,13,16,16,13,13,13,13,13,13,13,13,18,18,13,13,13,13,13,13,13,13,73,64,47,22,26,13,21,18,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,25,18,18,13,13,13,13,13,13,13
2013thru2017,50,05000US48131,"Duval County, Texas",48,131,3845,2585,330,310,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,1845,225,125,60,0,0,0,0,0,1260,120,90,30,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,815,185,100,20,0,0,0,0,0,214,191,72,76,2,21,26,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,205,183,93,75,58,21,21,21,21,21,229,100,85,50,21,21,34,21,34,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,191,181,100,67,26,21,21,21,21,21
2013thru2017,50,05000US48133,"Eastland County, Texas",48,133,6435,4815,4190,3185,525,155,325,50,30,20,0,0,15,15,0,0,0,4,4,0,0,0,0,0,0,0,0,545,395,45,35,70,4,0,4,0,0,1620,1440,1130,90,160,60,25,25,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,145,95,0,4,40,0,0,0,0,0,356,305,282,289,135,78,121,56,31,40,21,21,29,29,21,21,21,14,14,21,21,21,21,21,21,21,21,178,153,40,34,58,15,21,15,21,21,272,249,227,66,86,43,55,55,21,21,21,21,21,21,21,21,15,15,21,21,21,21,21,21,21,21,98,74,21,15,49,21,21,21,21,21
2013thru2017,50,05000US48135,"Ector County, Texas",48,135,51475,33995,15790,13460,1205,995,125,1035,845,65,110,20,255,235,15,0,0,90,80,10,0,0,0,0,0,0,0,16465,13560,1695,1115,95,355,335,25,0,0,17480,5850,3845,970,855,185,1250,685,190,350,25,200,165,0,25,10,25,15,4,10,0,25,0,0,25,0,9820,6095,2090,1495,140,305,290,10,10,0,578,717,452,497,262,195,79,223,219,68,106,31,65,64,20,31,31,53,52,14,31,31,31,31,31,31,31,596,614,337,292,63,116,113,29,31,31,797,500,407,261,222,120,260,189,115,164,30,97,93,31,29,15,29,20,12,15,31,45,31,31,45,31,634,635,388,369,102,133,130,23,14,31
2013thru2017,50,05000US48137,"Edwards County, Texas",48,137,635,550,310,280,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,210,10,25,0,0,0,0,0,0,85,20,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,124,116,86,84,7,29,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,69,67,16,21,13,13,13,13,13,13,45,24,23,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,34,34,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48139,"Ellis County, Texas",48,139,54725,39980,29780,24865,2915,1835,160,2990,2275,325,380,10,280,250,4,25,0,180,150,30,4,0,0,0,0,0,0,6315,5140,640,520,15,435,325,100,10,0,14745,8570,5000,1925,1525,120,2060,945,615,495,4,80,30,4,45,0,40,40,4,0,0,10,0,10,0,0,3635,2080,925,620,4,355,275,30,45,0,476,799,636,640,377,311,94,218,237,128,132,19,89,86,14,33,31,72,66,30,5,31,31,31,31,31,31,324,309,182,175,25,118,88,87,18,31,703,637,507,380,280,59,362,227,210,192,1,74,45,11,59,31,34,35,3,31,31,16,31,16,31,31,402,367,271,178,14,161,139,38,44,31
2013thru2017,50,05000US48141,"El Paso County, Texas",48,141,263200,162110,26775,22475,2600,1425,275,3225,2665,280,260,20,1705,1385,130,185,4,310,245,40,25,0,150,105,45,0,0,128825,97400,17800,12435,1190,1115,750,110,100,155,101090,17560,10505,3920,2685,450,5880,3495,1330,1015,40,1380,785,410,150,35,590,230,225,130,0,80,20,60,0,0,74480,38595,18800,14495,2590,1120,555,300,240,25,1519,2245,860,786,439,246,154,326,287,113,118,35,244,242,72,97,9,92,77,36,30,31,166,148,72,31,31,1935,1785,993,843,254,278,185,60,55,196,1894,875,833,487,326,144,424,376,284,304,44,217,195,134,96,40,155,101,124,83,31,107,40,100,31,31,1498,1538,1104,946,419,227,149,134,113,32
2013thru2017,50,05000US48143,"Erath County, Texas",48,143,13825,8805,7245,5620,600,810,215,10,10,0,0,0,25,25,0,0,0,4,4,0,0,0,15,15,0,0,0,1410,1190,215,4,0,100,70,25,0,0,5025,3990,2090,600,1085,210,115,25,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,500,160,240,0,20,10,0,10,0,447,406,351,312,142,219,88,15,15,28,28,28,21,21,28,28,28,3,3,28,28,28,28,28,28,28,28,241,235,140,15,28,56,54,33,28,28,390,367,295,177,235,119,119,39,14,123,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,256,185,97,156,28,25,15,28,20,28
2013thru2017,50,05000US48145,"Falls County, Texas",48,145,5405,3930,2655,2245,190,195,25,630,440,90,95,4,15,4,10,0,0,4,4,0,0,0,15,15,0,0,0,610,425,75,90,15,0,0,0,0,0,1475,720,550,70,70,25,510,220,85,165,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,135,65,25,10,4,4,4,0,0,267,189,158,158,67,62,18,89,78,52,51,6,22,1,22,21,21,21,21,21,21,21,27,27,21,21,21,135,119,75,63,16,21,21,21,21,21,217,154,140,42,62,35,136,86,59,88,46,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,97,85,52,27,19,18,2,7,21,21
2013thru2017,50,05000US48147,"Fannin County, Texas",48,147,12025,8975,8005,6685,720,530,70,285,150,70,30,35,30,15,0,15,0,45,35,10,0,0,4,0,0,4,0,500,385,85,15,20,100,75,10,10,4,3050,2390,1510,430,435,20,305,230,40,35,0,65,25,0,35,0,10,10,0,0,4,4,4,0,0,0,130,110,20,4,0,140,100,25,15,0,304,289,265,284,143,141,38,85,58,42,29,55,27,16,28,24,28,27,24,12,28,28,9,28,28,9,28,96,84,57,15,31,34,33,10,13,1,264,235,197,117,139,28,120,112,37,30,28,37,25,28,41,28,11,12,28,28,4,8,8,28,28,28,49,46,24,3,28,57,54,21,15,28
2013thru2017,50,05000US48149,"Fayette County, Texas",48,149,9300,7550,6305,5305,530,375,95,305,225,45,35,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,905,760,110,15,20,15,15,0,0,0,1745,1115,780,200,100,35,205,135,15,55,0,40,40,0,0,0,4,0,0,0,4,0,0,0,0,0,330,285,25,15,0,55,25,4,25,0,304,313,338,325,124,126,62,87,77,45,33,25,24,25,25,24,25,25,25,25,25,25,25,25,25,25,25,182,174,82,25,29,29,29,25,25,25,231,190,151,82,55,35,69,64,21,40,25,56,56,25,25,25,3,25,25,25,3,25,25,25,25,25,95,89,26,16,25,43,20,12,40,25
2013thru2017,50,05000US48151,"Fisher County, Texas",48,151,1695,1225,925,815,70,25,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,225,45,10,4,0,0,0,0,0,470,240,180,25,25,10,35,20,15,4,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,175,150,20,4,0,0,0,0,0,0,116,94,86,88,31,19,14,20,20,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,60,56,33,14,14,13,13,13,13,13,84,63,54,15,15,13,29,19,25,6,13,27,27,13,13,13,13,13,13,13,13,13,13,13,13,13,62,57,20,4,13,13,13,13,13,13
2013thru2017,50,05000US48153,"Floyd County, Texas",48,153,2320,1685,910,835,35,35,4,45,35,10,0,0,10,10,0,0,0,4,4,0,0,0,0,0,0,0,0,690,555,55,50,25,30,20,10,0,0,635,160,130,4,25,0,20,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,315,50,60,4,20,10,10,0,0,104,112,68,78,24,30,3,29,27,13,19,19,16,16,19,19,19,19,19,19,19,19,19,19,19,19,19,93,86,33,35,27,21,17,13,19,19,128,48,50,19,28,19,12,10,19,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,111,93,47,42,8,20,13,17,19,19
2013thru2017,50,05000US48155,"Foard County, Texas",48,155,560,450,380,325,45,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,110,80,75,0,10,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,68,67,58,57,27,19,13,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,38,38,13,13,13,13,13,13,13,13,42,35,35,13,14,13,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,24,24,13,13,13,13,13,13,13,13
